config_name,split_name,run_phase,scenario_name,adaptive_policy_name,adaptive_confidence,adaptive_boundary_flag,failure_reason,row_id,config_id,trial_id,seed,bias_case_id,az_center_bias_deg,el_center_bias_deg,truth_az1,truth_az2,truth_el1,truth_el2,true_orientation,full_success,fixed_success,adaptive_success,full_rmse,fixed_rmse,adaptive_rmse,full_num_pairs,fixed_num_pairs,adaptive_num_pairs,adaptive_num_pairs_coarse,adaptive_num_pairs_refine,adaptive_vs_fixed_pair_count_ratio,fixed_full_grid_match,adaptive_full_grid_match,fixed_topK_miss,adaptive_topK_miss,fixed_boundary_hit,adaptive_boundary_hit,H_norm,gap_13,gap_17,boundary_risk,cond_risk,U_search,U_confidence,adaptive_topK,az_window_scale,el_window_scale
C05_easy_very_aggressive,calibration,selected_bias,strong_coherent,EASY,high,,,169,5,9,20912618,4,0,0.2,7.365,8.635,10.125,10.495,1,1,1,1,0.0234520787991173,0.0234520787991173,0.0404722126896965,131461,17154,9729,7353,2376,0.567156348373557,1,1,0,0,0,0,0.994967169990512,0.00356872265449859,0.00787317399007037,0,0.0149086930774018,0.025,0.35196568276603,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,strong_coherent,SCORE_AMBIGUOUS,medium_low,,,170,5,10,20912619,4,0,0.2,7.365,8.635,10.495,10.125,-1,1,1,1,0.0234520787991173,0.0234520787991173,0.0234520787991173,131461,17154,21026,7353,13673,1.22571994870001,1,1,0,0,0,0,0.996773527094586,0.0006970819626862,0.00625725472932637,0,0.0162149130209325,0.523965574751323,0.544834299181155,5,1,1
C05_easy_very_aggressive,calibration,selected_bias,hard_phase,EASY,high,,,171,5,1,20913610,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0273861278752585,0.0273861278752585,0.0428719022204521,131461,20322,9729,7353,2376,0.478742249778565,1,1,0,0,0,0,0.997468086465033,0.00232803546031596,0.00525860390165028,0,0.044179603495197,0.170592316931542,0.416155776110231,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,hard_phase,EASY,high,,,172,5,2,20913611,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0273861278752585,0.0273861278752585,0.0428719022204521,131461,18936,9729,7353,2376,0.513783269961977,1,1,0,0,0,0,0.997107493688495,0.00271654592426519,0.00517051807581382,0,0.0448440756845632,0.086415049742542,0.383819814690015,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,hard_phase,EASY,high,,,173,5,3,20913612,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0273861278752585,0.0273861278752585,0.0428719022204521,131461,20322,9729,7353,2376,0.478742249778565,1,1,0,0,0,0,0.997486085960521,0.00230192216040102,0.00523502042047239,0,0.044179603495197,0.17625019857978,0.418338184259897,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,hard_phase,EASY,high,,,174,5,4,20913613,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0273861278752585,0.0273861278752585,0.0428719022204521,131461,18936,9729,7353,2376,0.513783269961977,1,1,0,0,0,0,0.997127628756415,0.00274442259021228,0.00516773745293907,0,0.0448440756845632,0.0803751054540063,0.381503806468196,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,hard_phase,EASY,high,,,175,5,5,20913614,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0273861278752585,0.0273861278752585,0.0428719022204521,131461,20322,9729,7353,2376,0.478742249778565,1,1,0,0,0,0,0.997499502011625,0.00230800524648643,0.00522389462794969,0,0.044179603495197,0.174932196594606,0.417835956037332,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,hard_phase,EASY,high,,,176,5,6,20913615,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0273861278752585,0.0273861278752585,0.0428719022204521,131461,18936,9729,7353,2376,0.513783269961977,1,1,0,0,0,0,0.997115942099238,0.00272873090406675,0.00516990198370116,0,0.0448440756845632,0.0837749707855383,0.382807356650312,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,hard_phase,EASY,high,,,177,5,7,20913616,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0273861278752585,0.0273861278752585,0.0428719022204521,131461,20322,9729,7353,2376,0.478742249778565,1,1,0,0,0,0,0.997492731389456,0.00231264035746441,0.00520547234393529,0,0.044179603495197,0.173927922549378,0.417447327071408,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,hard_phase,EASY,high,,,178,5,8,20913617,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0273861278752585,0.0273861278752585,0.0428719022204521,131461,18936,9729,7353,2376,0.513783269961977,1,1,0,0,0,0,0.997134892382923,0.00273372413972527,0.00517290395211616,0,0.0448440756845632,0.0826931030595249,0.382397886278058,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,hard_phase,EASY,high,,,179,5,9,20913618,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0273861278752585,0.0273861278752585,0.0428719022204521,131461,20322,9729,7353,2376,0.478742249778565,1,1,0,0,0,0,0.997480840759288,0.00233101109357771,0.00523774166767997,0,0.044179603495197,0.169947596391496,0.415912270674741,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,hard_phase,EASY,high,,,180,5,10,20913619,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0273861278752585,0.0273861278752585,0.0428719022204521,131461,18936,9729,7353,2376,0.513783269961977,1,1,0,0,0,0,0.997131702356428,0.00273401820460618,0.00516882094727923,0,0.0448440756845632,0.0826293890019952,0.382372264362042,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,weak_secondary,SCORE_AMBIGUOUS,medium_low,,,181,5,1,20914610,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18342,21290,7353,13937,1.16072402137172,1,1,0,0,0,0,0.999798299353483,0.000756348159602659,0.00168611238468134,0,0.0682601212707626,0.511124565419424,0.553965421791188,5,1,1
C05_easy_very_aggressive,validation,selected_bias,weak_secondary,SCORE_AMBIGUOUS,medium_low,,,182,5,2,20914611,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18837,19211,7353,11858,1.01985454159367,1,1,0,0,0,0,0.999657516245057,0.00054088542920541,0.00227004460916977,0,0.0655826757658875,0.557808157005495,0.571202013860124,5,1,1
C05_easy_very_aggressive,calibration,selected_bias,weak_secondary,SCORE_AMBIGUOUS,medium_low,,,183,5,3,20914612,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18342,21290,7353,13937,1.16072402137172,1,1,0,0,0,0,0.999800967726733,0.000759692594322791,0.00167280218560684,0,0.0682601212707626,0.510399937896729,0.553687652828481,5,1,1
C05_easy_very_aggressive,validation,selected_bias,weak_secondary,SCORE_AMBIGUOUS,medium_low,,,184,5,4,20914613,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18837,19211,7353,11858,1.01985454159367,1,1,0,0,0,0,0.999653776912419,0.000536747776982475,0.00227628357305438,0,0.0655826757658875,0.558704648320464,0.571545509445612,5,1,1
C05_easy_very_aggressive,calibration,selected_bias,weak_secondary,SCORE_AMBIGUOUS,medium_low,,,185,5,5,20914614,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18342,21290,7353,13937,1.16072402137172,1,1,0,0,0,0,0.999801154302304,0.000757831771215557,0.00165344867299505,0,0.0682601212707626,0.510803116236629,0.553842786722201,5,1,1
C05_easy_very_aggressive,validation,selected_bias,weak_secondary,SCORE_AMBIGUOUS,medium_low,,,186,5,6,20914615,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18837,19211,7353,11858,1.01985454159367,1,1,0,0,0,0,0.999649945783405,0.000507916980161494,0.00228770675785845,0,0.0655826757658875,0.56495132096501,0.573946734952205,5,1,1
C05_easy_very_aggressive,calibration,selected_bias,weak_secondary,SCORE_AMBIGUOUS,medium_low,,,187,5,7,20914616,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18342,21290,7353,13937,1.16072402137172,1,1,0,0,0,0,0.99979954384474,0.000755524484904708,0.00167177081077855,0,0.0682601212707626,0.511303028270647,0.554034496921291,5,1,1
C05_easy_very_aggressive,validation,selected_bias,weak_secondary,SCORE_AMBIGUOUS,medium_low,,,188,5,8,20914617,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18837,19211,7353,11858,1.01985454159367,1,1,0,0,0,0,0.999646697523565,0.000490694813239019,0.0022965576453895,0,0.0655826757658875,0.568682790464879,0.575380778638134,5,1,1
C05_easy_very_aggressive,calibration,selected_bias,weak_secondary,SCORE_AMBIGUOUS,medium_low,,,189,5,9,20914618,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18342,21290,7353,13937,1.16072402137172,1,1,0,0,0,0,0.99979899484755,0.00075920089004572,0.00169066851415481,0,0.0682601212707626,0.510506473823427,0.55372793767719,5,1,1
C05_easy_very_aggressive,validation,selected_bias,weak_secondary,SCORE_AMBIGUOUS,medium_low,,,190,5,10,20914619,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18837,19211,7353,11858,1.01985454159367,1,1,0,0,0,0,0.999657361521452,0.000532406091905831,0.00226821543411379,0,0.0655826757658875,0.559645346753737,0.571908571148494,5,1,1
C05_easy_very_aggressive,calibration,selected_bias,low_snr_hard,SCORE_AMBIGUOUS,medium_low,,,191,5,1,20915610,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18342,26350,7353,18997,1.43659361029332,1,1,0,0,0,0,0.999867763638094,0.000745997067179341,0.00144529036579062,0,0.0682601212707626,0.513367302111143,0.554852325326078,5,1,1
C05_easy_very_aggressive,validation,selected_bias,low_snr_hard,SCORE_AMBIGUOUS,medium_low,,,192,5,2,20915611,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18837,19211,7353,11858,1.01985454159367,1,1,0,0,0,0,0.999644055760058,0.000548571377138945,0.00229665787359372,0,0.0655826757658875,0.556142868286562,0.570556807029247,5,1,1
C05_easy_very_aggressive,calibration,selected_bias,low_snr_hard,SCORE_AMBIGUOUS,medium_low,,,193,5,3,20915612,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18342,21290,7353,13937,1.16072402137172,1,1,0,0,0,0,0.999870386253354,0.000728011904757386,0.00144657158295292,0,0.0682601212707626,0.517264087302566,0.556352006776582,5,1,1
C05_easy_very_aggressive,validation,selected_bias,low_snr_hard,SCORE_AMBIGUOUS,medium_low,,,194,5,4,20915613,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18837,19211,7353,11858,1.01985454159367,1,1,0,0,0,0,0.999664806585403,0.000552595448013046,0.00225737390968822,0,0.0655826757658875,0.55527098626384,0.570228730578609,5,1,1
C05_easy_very_aggressive,calibration,selected_bias,low_snr_hard,SCORE_AMBIGUOUS,medium_low,,,195,5,5,20915614,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18342,26350,7353,18997,1.43659361029332,1,1,0,0,0,0,0.999875507141616,0.000753403780566736,0.00142090536100371,0,0.0682601212707626,0.511762514210541,0.554237809436695,5,1,1
C05_easy_very_aggressive,validation,selected_bias,low_snr_hard,SCORE_AMBIGUOUS,medium_low,,,196,5,6,20915615,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18837,19211,7353,11858,1.01985454159367,1,1,0,0,0,0,0.999659215136909,0.000556537916976142,0.00226350890120878,0,0.0655826757658875,0.554416784655169,0.569898234491378,5,1,1
C05_easy_very_aggressive,calibration,selected_bias,low_snr_hard,SCORE_AMBIGUOUS,medium_low,,,197,5,7,20915616,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18342,21290,7353,13937,1.16072402137172,1,1,0,0,0,0,0.99986516964632,0.000766090938630435,0.00148502816323354,0,0.0682601212707626,0.509013629963406,0.553176928141367,5,1,1
C05_easy_very_aggressive,validation,selected_bias,low_snr_hard,SCORE_AMBIGUOUS,medium_low,,,198,5,8,20915617,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18837,19211,7353,11858,1.01985454159367,1,1,0,0,0,0,0.999646013860597,0.000589374091638154,0.00228259096559382,0,0.0655826757658875,0.547302280145067,0.567157266156168,5,1,1
C05_easy_very_aggressive,calibration,selected_bias,low_snr_hard,SCORE_AMBIGUOUS,medium_low,,,199,5,9,20915618,4,0,0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18342,21290,7353,13937,1.16072402137172,1,1,0,0,0,0,0.999878328486847,0.000753152891285097,0.00142962393585236,0,0.0682601212707626,0.511816873554896,0.554259704347662,5,1,1
C05_easy_very_aggressive,validation,selected_bias,low_snr_hard,SCORE_AMBIGUOUS,medium_low,,,200,5,10,20915619,4,0,0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0595818764390645,0.0595818764390645,0.0595818764390645,131461,18837,19211,7353,11858,1.01985454159367,1,1,0,0,0,0,0.999673522528684,0.000563083816786324,0.00223382800614089,0,0.0655826757658875,0.552998506362963,0.569357750427651,5,1,1
C05_easy_very_aggressive,calibration,selected_bias,easy_noncoherent,EASY,high,,,201,5,1,21011610,5,0,-0.2,7.365,8.635,9.975,10.645,1,1,1,1,0.0504975246918112,0.0504975246918113,0.0505766744656063,131461,16758,9729,7353,2376,0.580558539205156,1,0,0,0,0,0,0.994145334357075,0.00477737071510723,0.0092993032057511,0,0.014561876112107,0.025,0.351591336053003,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,easy_noncoherent,EASY,high,,,202,5,2,21011611,5,0,-0.2,7.365,8.635,10.645,9.975,-1,1,1,1,0.0504975246918112,0.0504975246918113,0.0505766744656063,131461,16758,9729,7353,2376,0.580558539205156,1,0,0,0,0,0,0.989872768083925,0.00531449772990452,0.0107583505636802,0,0.0171807491759435,0.025,0.35075065612336,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,easy_noncoherent,EASY,high,,,203,5,3,21011612,5,0,-0.2,7.365,8.635,9.975,10.645,1,1,1,1,0.0504975246918112,0.0504975246918113,0.0505766744656063,131461,16758,9729,7353,2376,0.580558539205156,1,0,0,0,0,0,0.994535785000274,0.00464431863794528,0.00881783350324798,0,0.014561876112107,0.025,0.351727993778123,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,easy_noncoherent,EASY,high,,,204,5,4,21011613,5,0,-0.2,7.365,8.635,10.645,9.975,-1,1,1,1,0.0504975246918112,0.0504975246918113,0.0505766744656063,131461,16758,9729,7353,2376,0.580558539205156,1,0,0,0,0,0,0.991154782576471,0.00529139714735242,0.0098067847792085,0,0.0171807491759435,0.025,0.351199361195751,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,easy_noncoherent,EASY,high,,,205,5,5,21011614,5,0,-0.2,7.365,8.635,9.975,10.645,1,1,1,1,0.0504975246918112,0.0504975246918113,0.0505766744656063,131461,16758,9729,7353,2376,0.580558539205156,1,0,0,0,0,0,0.994486022031363,0.00461592668851949,0.00883768593085426,0,0.014561876112107,0.025,0.351710576739004,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,easy_noncoherent,EASY,high,,,206,5,6,21011615,5,0,-0.2,7.365,8.635,10.645,9.975,-1,1,1,1,0.0504975246918112,0.0504975246918113,0.0505766744656063,131461,16758,9729,7353,2376,0.580558539205156,1,0,0,0,0,0,0.991113482653245,0.00517196980475576,0.00984099848171929,0,0.0171807491759435,0.025,0.351184906222622,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,easy_noncoherent,EASY,high,,,207,5,7,21011616,5,0,-0.2,7.365,8.635,9.975,10.645,1,1,1,1,0.0504975246918112,0.0504975246918113,0.0505766744656063,131461,16758,9729,7353,2376,0.580558539205156,1,0,0,0,0,0,0.994922787245651,0.00455877177002857,0.00834291602085669,0,0.014561876112107,0.025,0.351863444564004,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,easy_noncoherent,EASY,high,,,208,5,8,21011617,5,0,-0.2,7.365,8.635,10.645,9.975,-1,1,1,1,0.0504975246918112,0.0504975246918113,0.0505766744656063,131461,16758,9729,7353,2376,0.580558539205156,1,0,0,0,0,0,0.991019697967881,0.00518361683734534,0.0098322021903558,0,0.0171807491759435,0.025,0.351152081582744,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,easy_noncoherent,EASY,high,,,209,5,9,21011618,5,0,-0.2,7.365,8.635,9.975,10.645,1,1,1,1,0.0504975246918112,0.0504975246918113,0.0505766744656063,131461,16758,9729,7353,2376,0.580558539205156,1,0,0,0,0,0,0.994496125323496,0.00465799816316003,0.00882045659707396,0,0.014561876112107,0.025,0.35171411289125,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,easy_noncoherent,EASY,high,,,210,5,10,21011619,5,0,-0.2,7.365,8.635,10.645,9.975,-1,1,1,1,0.0504975246918112,0.0504975246918113,0.0505766744656063,131461,16758,9729,7353,2376,0.580558539205156,1,0,0,0,0,0,0.992433503939189,0.00468938509233359,0.00971845426089499,0,0.0171807491759435,0.025,0.351646913672702,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,strong_coherent,EASY,high,,,211,5,1,21012610,5,0,-0.2,7.365,8.635,10.125,10.495,1,1,1,1,0.0367423461417488,0.0367423461417479,0.0442492937796751,131461,18412,9729,7353,2376,0.528405387790571,1,0,0,0,0,0,0.993481612047252,0.00690132529441217,0.00892966808197009,0,0.014828415746026,0.025,0.351425668153045,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,strong_coherent,EASY,high,,,212,5,2,21012611,5,0,-0.2,7.365,8.635,10.495,10.125,-1,1,1,1,0.0367423461417488,0.0367423461417479,0.0442492937796751,131461,18412,9729,7353,2376,0.528405387790571,1,0,0,0,0,0,0.992550763999989,0.00374151970877158,0.00932630118134543,0,0.0162233093055585,0.025,0.351448594726386,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,strong_coherent,EASY,high,,,213,5,3,21012612,5,0,-0.2,7.365,8.635,10.125,10.495,1,1,1,1,0.0367423461417488,0.0367423461417479,0.0442492937796751,131461,18412,9729,7353,2376,0.528405387790571,1,0,0,0,0,0,0.993742850324018,0.00687791868713087,0.00883838274553368,0,0.014828415746026,0.025,0.351517101549913,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,strong_coherent,EASY,high,,,214,5,4,21012613,5,0,-0.2,7.365,8.635,10.495,10.125,-1,1,1,1,0.0367423461417488,0.0367423461417479,0.0442492937796751,131461,18412,9729,7353,2376,0.528405387790571,1,0,0,0,0,0,0.992536751497485,0.00375321068870632,0.0093521150177333,0,0.0162233093055585,0.025,0.351443690350509,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,strong_coherent,EASY,high,,,215,5,5,21012614,5,0,-0.2,7.365,8.635,10.125,10.495,1,1,1,1,0.0367423461417488,0.0367423461417479,0.0442492937796751,131461,18412,9729,7353,2376,0.528405387790571,1,0,0,0,0,0,0.993491397868377,0.00691354054945096,0.00890398455508438,0,0.014828415746026,0.025,0.351429093190439,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,strong_coherent,EASY,high,,,216,5,6,21012615,5,0,-0.2,7.365,8.635,10.495,10.125,-1,1,1,1,0.0367423461417488,0.0367423461417479,0.0442492937796751,131461,18412,9729,7353,2376,0.528405387790571,1,0,0,0,0,0,0.992744249122029,0.00381258273368246,0.00943306494902421,0,0.0162233093055585,0.025,0.3515163145191,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,strong_coherent,EASY,high,,,217,5,7,21012616,5,0,-0.2,7.365,8.635,10.125,10.495,1,1,1,1,0.0367423461417488,0.0367423461417479,0.0442492937796751,131461,18412,9729,7353,2376,0.528405387790571,1,0,0,0,0,0,0.99357740203279,0.00690376096852261,0.00890008793643122,0,0.014828415746026,0.025,0.351459194647983,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,strong_coherent,EASY,high,,,218,5,8,21012617,5,0,-0.2,7.365,8.635,10.495,10.125,-1,1,1,1,0.0367423461417488,0.0367423461417479,0.0442492937796751,131461,18412,9729,7353,2376,0.528405387790571,1,0,0,0,0,0,0.992479366665271,0.00372738346998308,0.0093169753891071,0,0.0162233093055585,0.025,0.351423605659234,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,strong_coherent,EASY,high,,,219,5,9,21012618,5,0,-0.2,7.365,8.635,10.125,10.495,1,1,1,1,0.0367423461417488,0.0367423461417479,0.0442492937796751,131461,18412,9729,7353,2376,0.528405387790571,1,0,0,0,0,0,0.99361088601092,0.00688209399304576,0.00885599915058469,0,0.014828415746026,0.025,0.351470914040328,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,strong_coherent,EASY,high,,,220,5,10,21012619,5,0,-0.2,7.365,8.635,10.495,10.125,-1,1,1,1,0.0367423461417488,0.0367423461417479,0.0442492937796751,131461,18412,9729,7353,2376,0.528405387790571,1,0,0,0,0,0,0.992464919443292,0.00373910915390101,0.00929606751946028,0,0.0162233093055585,0.025,0.351418549131542,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,hard_phase,EASY,high,,,221,5,1,21013610,5,0,-0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0441588043316401,0.0441588043316394,0.0464542785973474,131461,18468,9729,7353,2376,0.526803118908382,1,0,0,0,0,0,0.994703695239501,0.0044505482594554,0.00860483907797496,0,0.0445641233673481,0.025,0.359287324175662,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,hard_phase,EASY,high,,,222,5,2,21013611,5,0,-0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0393700393700601,0.0393700393700593,0.0464542785973474,131461,18373,9729,7353,2376,0.52952702334948,1,0,0,0,0,0,0.993072914187543,0.00570316530393499,0.00930505410721286,0,0.0431106621997443,0.025,0.358353185515576,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,hard_phase,EASY,high,,,223,5,3,21013612,5,0,-0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0441588043316401,0.0441588043316394,0.0464542785973474,131461,18468,9729,7353,2376,0.526803118908382,1,0,0,0,0,0,0.994741575160159,0.00443548296654224,0.00856418490794893,0,0.0445641233673481,0.025,0.359300582147893,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,hard_phase,EASY,high,,,224,5,4,21013613,5,0,-0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0393700393700601,0.0393700393700593,0.0464542785973474,131461,18373,9729,7353,2376,0.52952702334948,1,0,0,0,0,0,0.993071087993445,0.00573494646071363,0.00932716270619477,0,0.0431106621997443,0.025,0.358352546347642,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,hard_phase,EASY,high,,,225,5,5,21013614,5,0,-0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0441588043316401,0.0441588043316394,0.0464542785973474,131461,18468,9729,7353,2376,0.526803118908382,1,0,0,0,0,0,0.994705077048086,0.00442670765409672,0.00859888124898315,0,0.0445641233673481,0.025,0.359287807808667,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,hard_phase,EASY,high,,,226,5,6,21013615,5,0,-0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0393700393700601,0.0393700393700593,0.0464542785973474,131461,18373,9729,7353,2376,0.52952702334948,1,0,0,0,0,0,0.993076996888862,0.0057138850984286,0.00932091239304975,0,0.0431106621997443,0.025,0.358354614461038,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,hard_phase,EASY,high,,,227,5,7,21013616,5,0,-0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0441588043316401,0.0441588043316394,0.0464542785973474,131461,18468,9729,7353,2376,0.526803118908382,1,0,0,0,0,0,0.994724768906006,0.00445178788325904,0.00857149036803398,0,0.0445641233673481,0.025,0.359294699958939,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,hard_phase,EASY,high,,,228,5,8,21013617,5,0,-0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0393700393700601,0.0393700393700593,0.0464542785973474,131461,18373,9729,7353,2376,0.52952702334948,1,0,0,0,0,0,0.993021813664461,0.00572240484336347,0.00935901442265544,0,0.0431106621997443,0.025,0.358335300332497,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,hard_phase,EASY,high,,,229,5,9,21013618,5,0,-0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0441588043316401,0.0441588043316394,0.0464542785973474,131461,18468,9729,7353,2376,0.526803118908382,1,0,0,0,0,0,0.994725322768137,0.00445579234275324,0.0085813662732306,0,0.0445641233673481,0.025,0.359294893810685,1,0.6,0.6
C05_easy_very_aggressive,validation,selected_bias,hard_phase,EASY,high,,,230,5,10,21013619,5,0,-0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0393700393700601,0.0393700393700593,0.0464542785973474,131461,18373,9729,7353,2376,0.52952702334948,1,0,0,0,0,0,0.993047188196927,0.0057105336624645,0.00935374830661081,0,0.0431106621997443,0.025,0.35834418141886,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,weak_secondary,NORMAL,medium,,,231,5,1,21014610,5,0,-0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0924662100445356,0.0924662100445347,0.0924662100445347,131461,16987,16987,7353,9634,1,1,1,0,0,0,0,0.998900970767795,0.00111407961856717,0.00355611189055495,0,0.0445641233673481,0.433616082643781,0.517916402396635,3,1,1
C05_easy_very_aggressive,validation,selected_bias,weak_secondary,EASY,high,,,232,5,2,21014611,5,0,-0.2,7.585,8.415,10.495,10.125,-1,1,1,1,0.0659545297913648,0.0659545297913643,0.0464542785973474,131461,16987,9729,7353,2376,0.572732089244717,1,0,0,0,0,0,0.998476907752169,0.00207544540474008,0.00456805340421798,0,0.0431106621997443,0.225320162306317,0.437290799534856,1,0.6,0.6
C05_easy_very_aggressive,calibration,selected_bias,weak_secondary,NORMAL,medium,,,233,5,3,21014612,5,0,-0.2,7.585,8.415,10.125,10.495,1,1,1,1,0.0924662100445356,0.0924662100445347,0.0924662100445347,131461,16987,16987,7353,9634,1,1,1,0,0,0,0,0.998892024947662,0.00110486243258225,0.00357393067722183,0,0.0445641233673481,0.435613139607178,0.518681370191664,3,1,1
