route_name,K_fbss,phase_offset_deg,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,lambda2_over_noise,degraded_sample_count
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,-4,1.000000,0.105000,0.680000,0.218516,4.000000,-2.000000,0.013431,0.079240,1.531854,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,-2,1.000000,0.330000,0.910000,0.144892,4.000000,-2.000000,0.002024,0.033070,1.885038,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,0,1.000000,0.555000,0.990000,0.101493,4.000000,-2.000000,0.010177,0.031372,2.467142,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,2,1.000000,0.735000,1.000000,0.076259,4.000000,-2.000000,0.002961,0.019708,3.391854,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,4,1.000000,0.900000,1.000000,0.056812,4.000000,-2.000000,0.010937,0.027426,4.823424,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,6,1.000000,0.960000,1.000000,0.043956,4.000000,-2.000000,0.004034,0.019160,7.104511,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,8,1.000000,1.000000,1.000000,0.034021,4.000000,-2.000000,0.006522,0.020310,10.730204,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,10,1.000000,1.000000,1.000000,0.030557,4.000000,-2.000000,0.007929,0.021974,16.467476,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,12,1.000000,1.000000,1.000000,0.025922,4.000000,-2.000000,0.005844,0.019575,25.530608,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,14,1.000000,1.000000,1.000000,0.021135,4.000000,-2.000000,0.005147,0.018660,39.964904,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,16,1.000000,1.000000,1.000000,0.019456,4.000000,-2.000000,0.005868,0.019804,62.843117,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,18,1.000000,1.000000,1.000000,0.018491,4.000000,-2.000000,0.007933,0.021477,98.980199,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,20,1.000000,1.000000,1.000000,0.016294,4.000000,-2.000000,0.005893,0.019316,156.342846,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,22,1.000000,1.000000,1.000000,0.015893,4.000000,-2.000000,0.006137,0.019479,247.101140,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,24,1.000000,1.000000,1.000000,0.015283,4.000000,-2.000000,0.005694,0.019059,391.695620,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,26,1.000000,1.000000,1.000000,0.015050,4.000000,-2.000000,0.005857,0.019258,617.723265,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,28,1.000000,1.000000,1.000000,0.014937,4.000000,-2.000000,0.005845,0.019269,976.896237,0
verify_joint_K24_phase30,24,30,5,1.090000,-0.545000,0.545000,30,1.000000,1.000000,1.000000,0.014813,4.000000,-2.000000,0.005760,0.019165,1538.663140,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,-4,1.000000,0.000000,0.015000,0.434186,8.000000,4.000000,0.018397,0.054552,1.237284,15
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,-2,1.000000,0.025000,0.130000,0.293762,8.000000,4.000000,-0.021189,0.109118,1.408999,1
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,0,1.000000,0.145000,0.530000,0.182459,8.000000,4.000000,-0.006443,0.062451,1.697403,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,2,1.000000,0.400000,0.860000,0.119070,8.000000,4.000000,-0.000779,0.033392,2.146357,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,4,1.000000,0.620000,0.970000,0.091351,8.000000,4.000000,-0.002384,0.020018,2.873088,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,6,1.000000,0.805000,0.995000,0.064721,8.000000,4.000000,0.011692,0.025434,4.036277,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,8,1.000000,0.945000,1.000000,0.050863,8.000000,4.000000,0.001308,0.011891,5.849267,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,10,1.000000,0.990000,1.000000,0.038761,8.000000,4.000000,0.002849,0.013365,8.739537,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,12,1.000000,0.995000,1.000000,0.032654,8.000000,4.000000,0.003603,0.013625,13.309489,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,14,1.000000,1.000000,1.000000,0.024226,8.000000,4.000000,0.002483,0.012627,20.552393,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,16,1.000000,1.000000,1.000000,0.019076,8.000000,4.000000,0.004500,0.013724,32.094900,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,18,1.000000,1.000000,1.000000,0.017185,8.000000,4.000000,0.003772,0.013591,50.335775,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,20,1.000000,1.000000,1.000000,0.015642,8.000000,4.000000,0.003342,0.013186,78.798415,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,22,1.000000,1.000000,1.000000,0.013183,8.000000,4.000000,0.003879,0.013553,124.769309,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,24,1.000000,1.000000,1.000000,0.012668,8.000000,4.000000,0.004115,0.013683,196.966791,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,26,1.000000,1.000000,1.000000,0.011881,8.000000,4.000000,0.004714,0.014078,311.669974,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,28,1.000000,1.000000,1.000000,0.011361,8.000000,4.000000,0.004657,0.014146,493.351270,0
verify_joint_K24_phase30,24,30,7,0.778571,-0.389286,0.389286,30,1.000000,1.000000,1.000000,0.010920,8.000000,4.000000,0.004535,0.013941,779.139836,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,-4,0.950000,0.000000,0.000000,15.295223,12.000000,10.000000,-0.017531,5.657099,1.093468,134
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,-2,1.000000,0.000000,0.000000,2.765880,12.000000,10.000000,0.018658,0.525089,1.155998,44
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,0,1.000000,0.000000,0.000000,0.353321,12.000000,10.000000,0.005060,0.006470,1.301471,9
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,2,1.000000,0.045000,0.095000,0.228561,12.000000,10.000000,0.001048,0.057032,1.518365,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,4,1.000000,0.170000,0.365000,0.160137,12.000000,10.000000,0.004172,0.037650,1.878439,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,6,1.000000,0.490000,0.750000,0.108786,12.000000,10.000000,0.008496,0.029568,2.440977,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,8,1.000000,0.715000,0.895000,0.080969,12.000000,10.000000,0.013713,0.031022,3.338523,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,10,1.000000,0.880000,0.985000,0.054589,12.000000,10.000000,-0.004335,0.017516,4.752728,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,12,1.000000,0.965000,0.995000,0.043567,12.000000,10.000000,0.003153,0.012245,6.962687,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,14,1.000000,1.000000,1.000000,0.033670,12.000000,10.000000,0.003827,0.011249,10.536153,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,16,1.000000,1.000000,1.000000,0.025703,12.000000,10.000000,0.000249,0.008043,16.159737,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,18,1.000000,1.000000,1.000000,0.022030,12.000000,10.000000,0.003021,0.010933,25.038537,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,20,1.000000,1.000000,1.000000,0.018110,12.000000,10.000000,0.004089,0.010978,39.166625,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,22,1.000000,1.000000,1.000000,0.014780,12.000000,10.000000,0.003293,0.010498,61.479632,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,24,1.000000,1.000000,1.000000,0.012610,12.000000,10.000000,0.003528,0.010305,96.953589,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,26,1.000000,1.000000,1.000000,0.010688,12.000000,10.000000,0.002592,0.009223,153.140570,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,28,1.000000,1.000000,1.000000,0.009673,12.000000,10.000000,0.003486,0.010151,241.873822,0
verify_joint_K24_phase30,24,30,10,0.545000,-0.272500,0.272500,30,1.000000,1.000000,1.000000,0.008960,12.000000,10.000000,0.003200,0.009966,382.791498,0
