trial_index,rng_seed,scenario_name,SNR_dB,az_sep_deg,beta,rho,phase_deg,az_truth,el_truth,route_name,status,confidence,az_est,el_est,success,false_high,boundary_missed,reject_reason,light_route_name,light_status,light_confidence,music_peak_count,music_peak_sep_deg,music_peak2_ratio,music_reliable_flag,common_el_proxy_flag,common_el_proxy_failure_reason,refocus_score,refocus_score_gap,refocus_best_az_pair,refocus_truth_az_error,refocus_candidate_correct_but_rejected,truth_pair_in_refocus_top1,truth_pair_in_refocus_top3,truth_pair_in_refocus_top5,rank1_score,rank1_score_gap,rank1_residual,rank1_best_az_pair,rank1_truth_az_error,rank1_route_reliable,rank1_candidate_correct_but_rejected,truth_pair_in_rank1_top1,truth_pair_in_rank1_top3,truth_pair_in_rank1_top5,low_cost_boundary_flag,boundary_unreliable_flag,final_step87_route,final_confidence_flag,final_failure_reason,rank1_failure_reason,runtime_sec
232,909933,close_coherent_pair,8,0.6,1,1,60,[-0.3 0.3],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.48,0.790422242163786,0,0,refocus_sharpness_below_proxy_gate,4.8674341688723e-06,0.0151361916702276,[-0.32 0.32],0.0200000000000102,1,1,1,1,4.8674341688723e-06,0.0151361916702276,4.8674341688723e-06,[-0.32 0.32],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1938119
233,909934,close_coherent_pair,8,0.6,1,1,60,[-0.3 0.3],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.52,0.726125646115764,0,0,refocus_sharpness_below_proxy_gate,3.55320733261984e-06,0.115776817087706,[-0.32 0.32],0.0200000000000102,1,1,1,1,3.55320733261984e-06,0.115776817087706,3.55320733261984e-06,[-0.32 0.32],0.0200000000000102,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2056168
234,909935,close_coherent_pair,8,0.6,1,1,60,[-0.3 0.3],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.5,0.766868748512241,0,0,refocus_sharpness_below_proxy_gate,3.59818575799908e-06,0.0848030780834893,[-0.34 0.34],0.039999999999992,1,1,1,1,3.59818575799908e-06,0.0848030780834893,3.59818575799908e-06,[-0.34 0.34],0.039999999999992,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.1950335
235,909936,close_coherent_pair,8,0.6,1,1,60,[-0.3 0.3],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.52,0.664696727818369,0,0,refocus_sharpness_below_proxy_gate,4.99723100990413e-06,0.0155598482672194,[-0.32 0.32],0.0200000000000102,1,1,1,1,4.99723100990413e-06,0.0155598482672194,4.99723100990413e-06,[-0.32 0.32],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2198853
236,909937,close_coherent_pair,8,0.6,1,1,60,[-0.3 0.3],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.5,0.953102864914739,0,0,refocus_sharpness_below_proxy_gate,5.31103651297861e-06,0.028693831107756,[-0.3 0.3],0,1,1,1,1,5.31103651297861e-06,0.028693831107756,5.31103651297861e-06,[-0.3 0.3],0,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2533492
237,909938,close_coherent_pair,8,0.6,1,1,60,[-0.3 0.3],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.5,0.462388485168705,0,0,refocus_sharpness_below_proxy_gate,4.21681778180125e-06,0.03294321691284,[-0.32 0.32],0.0200000000000102,1,1,1,1,4.21681778180125e-06,0.03294321691284,4.21681778180125e-06,[-0.32 0.32],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2458903
238,909939,close_coherent_pair,8,0.6,1,1,60,[-0.3 0.3],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.48,0.643487866287943,0,0,refocus_sharpness_below_proxy_gate,3.61161419881551e-06,0.0538376799778101,[-0.32 0.32],0.0200000000000102,1,1,1,1,3.61161419881551e-06,0.0538376799778101,3.61161419881551e-06,[-0.32 0.32],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2287187
239,909940,close_coherent_pair,8,0.6,1,1,60,[-0.3 0.3],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.5,0.801434988777938,0,0,refocus_sharpness_below_proxy_gate,4.12094501440165e-06,0.0204134076735754,[-0.3 0.3],0,1,1,1,1,4.12094501440165e-06,0.0204134076735754,4.12094501440165e-06,[-0.3 0.3],0,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2301044
240,909941,close_coherent_pair,8,0.6,1,1,60,[-0.3 0.3],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.48,0.524160252530271,0,0,refocus_sharpness_below_proxy_gate,4.2092238171983e-06,0.0669219731375644,[-0.32 0.32],0.0200000000000102,1,1,1,1,4.2092238171983e-06,0.0669219731375644,4.2092238171983e-06,[-0.32 0.32],0.0200000000000102,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2082245
241,909942,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.58,0.348393811787197,0,0,refocus_sharpness_below_proxy_gate,1.05431975784214e-07,2.36493568878334,[-0.42 0.42],0.0200000000000102,1,1,1,1,1.05431975784214e-07,2.36493568878334,1.05431975784214e-07,[-0.42 0.42],0.0200000000000102,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2132169
242,909943,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.6,0.946385983353424,0,0,refocus_sharpness_below_proxy_gate,7.93182901724057e-08,6.99350788806901,[-0.4 0.4],0,1,1,1,1,7.93182901724057e-08,6.99350788806901,7.93182901724057e-08,[-0.4 0.4],0,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2089795
243,909944,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.56,0.908150370679559,0,0,refocus_sharpness_below_proxy_gate,7.98793934087739e-07,0.237056997619156,[-0.38 0.38],0.0200000000000102,1,1,1,1,7.98793934087739e-07,0.237056997619156,7.98793934087739e-07,[-0.38 0.38],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2272827
244,909945,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.58,0.333937842015466,0,0,refocus_sharpness_below_proxy_gate,5.08648993667383e-07,0.702827708227541,[-0.4 0.4],0,1,1,1,1,5.08648993667383e-07,0.702827708227541,5.08648993667383e-07,[-0.4 0.4],0,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2134533
245,909946,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.58,0.336730912506159,0,0,refocus_sharpness_below_proxy_gate,1.03831864548812e-07,3.24484299124146,[-0.38 0.38],0.0200000000000102,1,1,1,1,1.03831864548812e-07,3.24484299124146,1.03831864548812e-07,[-0.38 0.38],0.0200000000000102,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.1927344
246,909947,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.58,0.72594285334591,0,0,refocus_sharpness_below_proxy_gate,2.0541471467135e-06,0.0174810877682088,[-0.38 0.38],0.0200000000000102,1,1,1,1,2.0541471467135e-06,0.0174810877682088,2.0541471467135e-06,[-0.38 0.38],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2006277
247,909948,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.66,0.170724165857422,0,0,refocus_sharpness_below_proxy_gate,3.44038370248272e-08,10.9277072912651,[-0.42 0.42],0.0200000000000102,1,1,1,1,3.44038370248272e-08,10.9277072912651,3.44038370248272e-08,[-0.42 0.42],0.0200000000000102,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2127994
248,909949,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.58,0.300162794797165,0,0,refocus_sharpness_below_proxy_gate,4.87922115485979e-08,10.1559678308362,[-0.4 0.4],0,1,1,1,1,4.87922115485979e-08,10.1559678308362,4.87922115485979e-08,[-0.4 0.4],0,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2229255
249,909950,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.62,0.519525449197219,0,0,refocus_sharpness_below_proxy_gate,4.05390042014506e-07,0.327869771120359,[-0.42 0.42],0.0200000000000102,1,1,1,1,4.05390042014506e-07,0.327869771120359,4.05390042014506e-07,[-0.42 0.42],0.0200000000000102,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2077777
250,909951,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.62,0.554077998788309,0,0,refocus_sharpness_below_proxy_gate,1.46730925818475e-07,2.11754618211524,[-0.38 0.38],0.0200000000000102,1,1,1,1,1.46730925818475e-07,2.11754618211524,1.46730925818475e-07,[-0.38 0.38],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2241328
251,909952,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.54,0.860696728471863,0,0,refocus_sharpness_below_proxy_gate,5.96464869616642e-08,1.19663537495986,[-0.42 0.42],0.0200000000000102,1,1,1,1,5.96464869616642e-08,1.19663537495986,5.96464869616642e-08,[-0.42 0.42],0.0200000000000102,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2222054
252,909953,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.56,0.985819363746147,0,0,refocus_sharpness_below_proxy_gate,4.0397271554017e-07,0.44144080978042,[-0.38 0.38],0.0200000000000102,1,1,1,1,4.0397271554017e-07,0.44144080978042,4.0397271554017e-07,[-0.38 0.38],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1993727
253,909954,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.6,0.373848731257704,0,0,refocus_sharpness_below_proxy_gate,3.04896421495933e-07,0.263310943433633,[-0.38 0.38],0.0200000000000102,1,1,1,1,3.04896421495933e-07,0.263310943433633,3.04896421495933e-07,[-0.38 0.38],0.0200000000000102,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2057569
254,909955,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.66,0.198635136767972,0,0,refocus_sharpness_below_proxy_gate,1.44447510998623e-06,0.0437815335213405,[-0.4 0.4],0,1,1,1,1,1.44447510998623e-06,0.0437815335213405,1.44447510998623e-06,[-0.4 0.4],0,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2090348
255,909956,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.64,0.233472873175477,0,0,refocus_sharpness_below_proxy_gate,3.62340616810076e-08,6.2864036521016,[-0.4 0.4],0,1,1,1,1,3.62340616810076e-08,6.2864036521016,3.62340616810076e-08,[-0.4 0.4],0,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2189015
256,909957,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,9.58250610134807e-07,0.337302015516245,[-0.4 0.4],0,1,1,1,1,9.58250610134807e-07,0.337302015516245,9.58250610134807e-07,[-0.4 0.4],0,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2065409
257,909958,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.62,0.99171356611481,0,0,refocus_sharpness_below_proxy_gate,6.1860986970578e-07,0.510273834726856,[-0.4 0.4],0,1,1,1,1,6.1860986970578e-07,0.510273834726856,6.1860986970578e-07,[-0.4 0.4],0,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.219543
258,909959,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.32,0.794188712378292,0,0,refocus_sharpness_below_proxy_gate,0,0,[-0.4 0.4],0,1,1,1,1,0,0,0,[-0.4 0.4],0,0,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,rank1_score_gap_too_small,0.2037145
259,909960,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.6,0.421679481210204,0,0,refocus_sharpness_below_proxy_gate,2.60728830871045e-07,0.809217568147693,[-0.38 0.38],0.0200000000000102,1,1,1,1,2.60728830871045e-07,0.809217568147693,2.60728830871045e-07,[-0.38 0.38],0.0200000000000102,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.1967805
260,909961,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.62,0.458034579665941,0,0,refocus_sharpness_below_proxy_gate,0,3977448820.46703,[-0.4 0.4],0,1,1,1,1,0,3977448820.46703,0,[-0.4 0.4],0,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.1973603
261,909962,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.6,0.567496968820955,0,0,refocus_sharpness_below_proxy_gate,3.82815868557988e-07,1.34544305217175,[-0.4 0.4],0,1,1,1,1,3.82815868557988e-07,1.34544305217175,3.82815868557988e-07,[-0.4 0.4],0,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2113757
262,909963,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.64,0.44944408473012,0,0,refocus_sharpness_below_proxy_gate,4.21886944111411e-07,0.365144382626218,[-0.4 0.4],0,1,1,1,1,4.21886944111411e-07,0.365144382626218,4.21886944111411e-07,[-0.4 0.4],0,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1910205
263,909964,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.58,0.399481460256896,0,0,refocus_sharpness_below_proxy_gate,3.76936063374749e-07,0.503862276566068,[-0.4 0.4],0,1,1,1,1,3.76936063374749e-07,0.503862276566068,3.76936063374749e-07,[-0.4 0.4],0,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2188779
264,909965,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.62,0.391584360611567,0,0,refocus_sharpness_below_proxy_gate,7.56872709926622e-07,0.421439780237376,[-0.38 0.38],0.0200000000000102,1,1,1,1,7.56872709926622e-07,0.421439780237376,7.56872709926622e-07,[-0.38 0.38],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2028159
265,909966,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.66,0.300942374952602,0,0,refocus_sharpness_below_proxy_gate,1.16999162397236e-07,1.17311219816139,[-0.4 0.4],0,1,1,1,1,1.16999162397236e-07,1.17311219816139,1.16999162397236e-07,[-0.4 0.4],0,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2220388
266,909967,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.62,0.981868881323324,0,0,refocus_sharpness_below_proxy_gate,2.70367992290957e-08,2.80475252488304,[-0.4 0.4],0,1,1,1,1,2.70367992290957e-08,2.80475252488304,2.70367992290957e-08,[-0.4 0.4],0,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2104425
267,909968,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.6,0.735349438834846,0,0,refocus_sharpness_below_proxy_gate,0,295816038.392459,[-0.4 0.4],0,1,1,1,1,0,295816038.392459,0,[-0.4 0.4],0,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2002318
268,909969,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.6,0.528310613194362,0,0,refocus_sharpness_below_proxy_gate,1.45179889290344e-07,1.46279521516393,[-0.42 0.42],0.0200000000000102,1,1,1,1,1.45179889290344e-07,1.46279521516393,1.45179889290344e-07,[-0.42 0.42],0.0200000000000102,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.1910948
269,909970,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.56,0.490157620236142,0,0,refocus_sharpness_below_proxy_gate,2.08841836317642e-08,8.19300927178729,[-0.4 0.4],0,1,1,1,1,2.08841836317642e-08,8.19300927178729,2.08841836317642e-08,[-0.4 0.4],0,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2124838
270,909971,close_coherent_pair,8,0.8,1,1,0,[-0.4 0.4],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,2,0.7,0.167943798108191,0,0,refocus_sharpness_below_proxy_gate,1.29282784016664e-07,4.66988407321352,[-0.4 0.4],0,1,1,1,1,1.29282784016664e-07,4.66988407321352,1.29282784016664e-07,[-0.4 0.4],0,1,1,1,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.2041332
271,909972,close_coherent_pair,8,0.8,1,1,60,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.68,0.804303028073992,0,0,refocus_sharpness_below_proxy_gate,1.14628856752237e-05,0.0163043673415641,[-0.44 0.44],0.039999999999992,1,1,1,1,1.14628856752237e-05,0.0163043673415641,1.14628856752237e-05,[-0.44 0.44],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1908704
272,909973,close_coherent_pair,8,0.8,1,1,60,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.64,0.276622012933483,0,0,refocus_sharpness_below_proxy_gate,1.32970352309653e-05,0.0146387371108968,[-0.42 0.42],0.0200000000000102,1,1,1,1,1.32970352309653e-05,0.0146387371108968,1.32970352309653e-05,[-0.42 0.42],0.0200000000000102,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1893694
273,909974,close_coherent_pair,8,0.8,1,1,60,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.7,0.816700648660699,0,0,refocus_sharpness_below_proxy_gate,1.03634658799374e-05,0.00546884551446071,[-0.44 0.44],0.039999999999992,1,1,1,1,1.03634658799374e-05,0.00546884551446071,1.03634658799374e-05,[-0.44 0.44],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2164753
274,909975,close_coherent_pair,8,0.8,1,1,60,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.68,0.665687672793056,0,0,refocus_sharpness_below_proxy_gate,1.18308921678963e-05,0.0120252721903313,[-0.44 0.44],0.039999999999992,1,1,1,1,1.18308921678963e-05,0.0120252721903313,1.18308921678963e-05,[-0.44 0.44],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2113703
275,909976,close_coherent_pair,8,0.8,1,1,60,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.68,0.498733013579734,0,0,refocus_sharpness_below_proxy_gate,1.21755413990745e-05,0.00699132472028187,[-0.44 0.44],0.039999999999992,1,1,1,1,1.21755413990745e-05,0.00699132472028187,1.21755413990745e-05,[-0.44 0.44],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.219218
276,909977,close_coherent_pair,8,0.8,1,1,60,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.68,0.736423041046521,0,0,refocus_sharpness_below_proxy_gate,1.16837266868305e-05,0.00446140219009723,[-0.44 0.44],0.039999999999992,1,1,1,1,1.16837266868305e-05,0.00446140219009723,1.16837266868305e-05,[-0.44 0.44],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2056466
277,909978,close_coherent_pair,8,0.8,1,1,60,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.7,0.875672063135271,0,0,refocus_sharpness_below_proxy_gate,1.21555891818638e-05,0.00177974134278586,[-0.44 0.44],0.039999999999992,1,1,1,1,1.21555891818638e-05,0.00177974134278586,1.21555891818638e-05,[-0.44 0.44],0.039999999999992,0,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,rank1_score_gap_too_small,0.1885135
278,909979,close_coherent_pair,8,0.8,1,1,60,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.7,0.608947676168467,0,0,refocus_sharpness_below_proxy_gate,1.07761923397694e-05,0.0483767852583355,[-0.46 0.46],0.0600000000000023,0,0,0,0,1.07761923397694e-05,0.0483767852583355,1.07761923397694e-05,[-0.46 0.46],0.0600000000000023,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2005848
279,909980,close_coherent_pair,8,0.8,1,1,60,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.7,0.735926954908306,0,0,refocus_sharpness_below_proxy_gate,1.14817012410217e-05,0.00586897179730217,[-0.46 0.46],0.0600000000000023,0,0,0,1,1.14817012410217e-05,0.00586897179730217,1.14817012410217e-05,[-0.46 0.46],0.0600000000000023,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2133286
280,909981,close_coherent_pair,8,0.8,1,1,60,[-0.4 0.4],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,2,0.66,0.64604754133097,0,0,refocus_sharpness_below_proxy_gate,1.0955417089052e-05,0.0423032500048979,[-0.44 0.44],0.039999999999992,1,1,1,1,1.0955417089052e-05,0.0423032500048979,1.0955417089052e-05,[-0.44 0.44],0.039999999999992,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.2588854
