trial_global_id,trial_id,seed,method_name,method_type,B,beam_count,scenario_name,rho,phase_deg,beta,az_sep_deg,el_sep_deg,snr_db,source_corr_empirical,az_hat_1,az_hat_2,el_hat_1,el_hat_2,az_true_1,az_true_2,el_true_1,el_true_2,raw_success,az_tol_success,el_pair_tol_success,joint_pair_tol_success,az_rmse_deg,el_rmse_deg,az_center_error_deg,az_sep_error_deg,el_center_error_deg,el_sep_error_deg,abs_el_sep_error_deg,estimated_el_sep_deg,true_el_sep_deg,false_el_split,boundary_hit,projection_loss,mean_corr,max_corr,cond_WHW,cond_best_GHG,max_score,num_pairs,tie_count,truth_manifold_corr,N_elem,L,phase_factor,phase_sign,az_bound_min,az_bound_max,el_bound_min,el_bound_max
707,17,20764640,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989976081247888,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114717.163782632,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
708,18,20764641,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989803428952662,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114703.527090468,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
709,19,20764642,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990186644088481,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114708.519570514,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
710,20,20764643,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989989179692682,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114686.340460505,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
711,21,20764644,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990062751071241,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114686.28814579,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
712,22,20764645,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.99005817920534,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114732.144864775,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
713,23,20764646,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990225072974656,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114733.818988139,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
714,24,20764647,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989895037160563,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114700.321235893,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
715,25,20764648,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989986026907398,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114711.760521349,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
716,26,20764649,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989815479221167,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114677.76368752,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
717,27,20764650,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990432466957614,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114726.882864987,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
718,28,20764651,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990142366713977,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114711.306180142,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
719,29,20764652,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990236393502098,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114734.6310137,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
720,30,20764653,greedy_combined_B25,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990375706196166,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114722.609465679,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
721,1,20765624,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114496.574126972,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
722,2,20765625,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114495.109205314,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
723,3,20765626,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114451.442715643,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
724,4,20765627,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114576.594281193,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
725,5,20765628,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114512.522240082,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
726,6,20765629,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114480.739788708,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
727,7,20765630,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114447.76441769,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
728,8,20765631,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114481.12200609,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
729,9,20765632,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114557.190798314,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
730,10,20765633,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114524.807452005,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
731,11,20765634,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114571.367372628,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
732,12,20765635,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114458.781555343,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
733,13,20765636,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114507.973514923,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
734,14,20765637,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114523.440025932,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
735,15,20765638,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114477.52489204,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
736,16,20765639,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114421.629963807,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
737,17,20765640,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114521.296491235,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
738,18,20765641,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114501.652635783,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
739,19,20765642,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114379.771221848,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
740,20,20765643,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114482.717165709,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
741,21,20765644,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114562.104018236,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
742,22,20765645,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114446.826567895,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
743,23,20765646,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114429.250450134,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
744,24,20765647,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114472.42391477,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
745,25,20765648,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114456.026685195,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
746,26,20765649,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114502.031159823,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
747,27,20765650,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114487.015769076,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
748,28,20765651,greedy_combined_B25,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.5,10.12,10.6,7.585,8.415,10.125,10.495,1,1,1,1,0.0680073525436777,0.0743303437365916,0.0199999999999996,0.130000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,114439.203609831,65379,1,0.308597504854796,2080,64,2,1,6.5,9.5,8.8,11.2
