trial_id,scenario_name,SNR,mc,quant_mode,double_route,quant_route,route_agreement,double_confidence,quant_confidence,double_confidence_group,quant_confidence_group,confidence_agreement,dangerous_confidence_upgrade,medium_to_high_upgrade,output_equivalent,output_equivalent_strict,output_equivalent_relaxed,double_success,quant_success,success_changed,false_high,boundary_missed,double_az_est,quant_az_est,az_diff,az_diff_for_equivalence,double_el_est,quant_el_est,el_diff,el_diff_for_equivalence,output_count_diff,ywork_snr_quant_db,ywork_rel_err,steering_rel_err_aligned,steering_mean_rel_err_aligned,ywork_clip_rate,frontend_state,coarse_peak_count,in_scope_shared_center_flag,low_confidence_double,boundary_double,low_confidence_quant,boundary_quant,true_az1,true_az2,true_el1,true_el2,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag,score_margin_if_available,peak_margin_if_available,failure_hypothesis
497,close_coherent_pair,8,17,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,151.808114119678,2.56799571079934e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
497,close_coherent_pair,8,17,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
497,close_coherent_pair,8,17,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,92.2898946855559,2.42943489818961e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
497,close_coherent_pair,8,17,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,92.2898946855559,2.42943489818961e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
497,close_coherent_pair,8,17,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,104.332002658144,6.07295225976339e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
497,close_coherent_pair,8,17,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,140.430035610045,9.51695946381939e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
498,close_coherent_pair,8,18,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.36;0.36,-0.36;0.36,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
498,close_coherent_pair,8,18,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.36;0.36,-0.36;0.36,0,0,0;0,0;0,0,0,0,151.812620221885,2.56666382074034e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
498,close_coherent_pair,8,18,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.36;0.36,-0.38;0.38,0.02,0.02,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
498,close_coherent_pair,8,18,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.36;0.36,-0.38;0.38,0.02,0.02,0;0,0;0,0,0,0,92.0836123438829,2.48782245143434e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
498,close_coherent_pair,8,18,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.36;0.36,-0.36;0.36,0,0,0;0,0;0,0,0,0,92.0836123438829,2.48782245143434e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
498,close_coherent_pair,8,18,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.36;0.36,-0.38;0.38,0.02,0.02,0;0,0;0,0,0,0,104.140970676113,6.20799653994704e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
498,close_coherent_pair,8,18,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.36;0.36,-0.38;0.38,0.02,0.02,0;0,0;0,0,0,0,140.248917386019,9.71749063357908e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
499,close_coherent_pair,8,19,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.36;0.36,-0.36;0.36,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
499,close_coherent_pair,8,19,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.36;0.36,-0.36;0.36,0,0,0;0,0;0,0,0,0,151.810502728341,2.56728961232013e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
499,close_coherent_pair,8,19,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,0,1,1,1,0,0,0,-0.36;0.36,-0.4;0.4,0.04,0.04,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
499,close_coherent_pair,8,19,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,0,1,1,1,0,0,0,-0.36;0.36,-0.4;0.4,0.04,0.04,0;0,0;0,0,0,0,92.3719475647435,2.40659284826446e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
499,close_coherent_pair,8,19,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,0,1,1,1,0,0,0,-0.36;0.36,-0.4;0.4,0.04,0.04,0;0,0;0,0,0,0,92.3719475647435,2.40659284826446e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
499,close_coherent_pair,8,19,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.36;0.36,-0.38;0.38,0.02,0.02,0;0,0;0,0,0,0,104.411728462033,6.01746505508413e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
499,close_coherent_pair,8,19,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.36;0.36,-0.38;0.38,0.02,0.02,0;0,0;0,0,0,0,140.544155285448,9.39273859226141e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
500,close_coherent_pair,8,20,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
500,close_coherent_pair,8,20,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,151.788803565789,2.57371125478415e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
500,close_coherent_pair,8,20,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
500,close_coherent_pair,8,20,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,92.3676747174285,2.40777701406566e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
500,close_coherent_pair,8,20,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,92.3676747174285,2.40777701406566e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
500,close_coherent_pair,8,20,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.38;0.38,0.02,0.02,0;0,0;0,0,0,0,104.38615048933,6.03521123972048e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
500,close_coherent_pair,8,20,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,140.521500713601,9.4172687462742e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
501,close_coherent_pair,8,21,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.38;0.38,-0.38;0.38,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
501,close_coherent_pair,8,21,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.38;0.38,-0.38;0.38,0,0,0;0,0;0,0,0,0,151.814422446893,2.56613132193371e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
501,close_coherent_pair,8,21,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.38;0.38,-0.38;0.38,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
501,close_coherent_pair,8,21,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.38;0.38,-0.4;0.4,0.02,0.02,0;0,0;0,0,0,0,92.7143111624939,2.31357957676167e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
501,close_coherent_pair,8,21,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.38;0.38,-0.38;0.38,0,0,0;0,0;0,0,0,0,92.7143111624939,2.31357957676167e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
501,close_coherent_pair,8,21,combined_int18,common_el_refocus_power_rank1,low_confidence,0,medium,low,medium,low,0,0,0,0,0,0,1,0,1,0,0,-0.38;0.38,-0.36;0.26,0.12,0.12,0;0,-0.00463981352;-0.00463981352,0.00463981351584769,0.00463981351584769,0,104.752133041248,5.78619876064294e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,1,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
501,close_coherent_pair,8,21,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.38;0.38,-0.38;0.38,0,0,0;0,0;0,0,0,0,140.890574989135,9.02549958427571e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
502,close_coherent_pair,8,22,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
502,close_coherent_pair,8,22,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,151.793685855094,2.57226499279006e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
502,close_coherent_pair,8,22,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
502,close_coherent_pair,8,22,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.9216239793548,2.53465468806013e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
502,close_coherent_pair,8,22,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.9216239793548,2.53465468806013e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
502,close_coherent_pair,8,22,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.38;0.38,0.02,0.02,0;0,0;0,0,0,0,103.987155016689,6.31891115522226e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
502,close_coherent_pair,8,22,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,140.08820083446,9.89896886497638e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
503,close_coherent_pair,8,23,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
503,close_coherent_pair,8,23,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,151.81987755795,2.56452018743706e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
503,close_coherent_pair,8,23,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
503,close_coherent_pair,8,23,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,92.4947964732412,2.37279476947315e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
503,close_coherent_pair,8,23,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,92.4947964732412,2.37279476947315e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
503,close_coherent_pair,8,23,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,104.553495274039,5.92004811290611e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
503,close_coherent_pair,8,23,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,140.66042819173,9.26784134209842e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
504,close_coherent_pair,8,24,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
504,close_coherent_pair,8,24,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,151.789780628775,2.57342175806281e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
504,close_coherent_pair,8,24,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
504,close_coherent_pair,8,24,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,92.0975860508276,2.48382330403951e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
504,close_coherent_pair,8,24,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,92.0975860508276,2.48382330403951e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
504,close_coherent_pair,8,24,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,104.132914760226,6.21375695127453e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
504,close_coherent_pair,8,24,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,140.238854963944,9.72875466721646e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
505,close_coherent_pair,8,25,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
505,close_coherent_pair,8,25,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,151.797832156773,2.57103738780204e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
505,close_coherent_pair,8,25,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
505,close_coherent_pair,8,25,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,92.3666587128956,2.40805867265711e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
505,close_coherent_pair,8,25,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,92.3666587128956,2.40805867265711e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
505,close_coherent_pair,8,25,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,104.409049078291,6.01932158167527e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
505,close_coherent_pair,8,25,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,140.541683120945,9.3954123195013e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
506,close_coherent_pair,8,26,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.4,0.4,0,0,0,0,0,NaN,NaN,rank1_objective_flat
