trial_index,scenario_trial_index,rng_seed,gate_mode,backend_mode,scenario_name,SNR_dB,target_count,az_sep_deg,beta,rho,phase_deg,frontend_state,frontend_boundary_unreliable_flag,az_truth,el_truth,route_name,status,confidence,az_est,el_est,reject_reason,success,safe,false_high,false_split,boundary_missed,low_confidence,boundary_unreliable,out_of_scope_reject,az_error_mean,el_error_mean,az_error_max,el_error_max,eval_failure_reason,common_el_gate_mode_debug,common_el_proxy_flag,selected_common_el_gate_pass,rank1_without_common_el_gate_pass,rank1_refocus_consensus_gate_pass,rank1_refocus_pair_error_deg,rank1_refocus_pair_agree_tol_deg,low_cost_boundary_flag,boundary_unreliable_flag_debug,music_peak_count,music_peak_sep_deg,music_peak2_ratio,music_reliable_flag,music_failure_reason,refocus_route_reliable,refocus_score,refocus_score_gap,refocus_peak_sharpness,refocus_best_az_pair,common_el_proxy_failure_reason,rank1_route_reliable,rank1_score,rank1_score_gap,rank1_residual,rank1_best_az_pair,rank1_failure_reason,rank1_truth_az_error,refocus_truth_az_error,truth_pair_in_rank1_top1,truth_pair_in_rank1_top3,truth_pair_in_rank1_top5,truth_pair_in_refocus_top1,truth_pair_in_refocus_top3,truth_pair_in_refocus_top5,rank1_candidate_correct_but_rejected,refocus_candidate_correct_but_rejected,final_step87_route,final_confidence_flag,final_failure_reason,runtime_sec
1068,356,917057,rank1_refocus_consensus_gate,step87_reference,close_coherent_pair,16,2,0.15,1,1,60,single_peak_in_scope,0,[-0.075 0.075],[0 0],common_el_rank1_refocus,success,medium,[-0.08 0.08],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.00499999999999545,0,0.00499999999999545,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,91058889.6389754,0.0507794047223401,[-0.08 0.08],refocus_sharpness_below_proxy_gate,1,0,91058889.6389754,0,[-0.08 0.08],ok,0.00499999999999545,0.00499999999999545,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0361445
1069,357,917058,current_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.15,1,1,60,single_peak_in_scope,0,[-0.075 0.075],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,1213540364.59423,0.0506676620596029,[-0.1 0.1],refocus_sharpness_below_proxy_gate,1,0,1213540364.59423,0,[-0.1 0.1],ok,0.0250000000000057,0.0250000000000057,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2403252
1070,357,917058,rank1_reliable_without_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.15,1,1,60,single_peak_in_scope,0,[-0.075 0.075],[0 0],common_el_rank1_refocus,success,medium,[-0.1 0.1],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.0250000000000057,0,0.0250000000000057,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,1213540364.59423,0.0506676620596029,[-0.1 0.1],refocus_sharpness_below_proxy_gate,1,0,1213540364.59423,0,[-0.1 0.1],ok,0.0250000000000057,0.0250000000000057,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0364189
1071,357,917058,rank1_refocus_consensus_gate,step87_reference,close_coherent_pair,16,2,0.15,1,1,60,single_peak_in_scope,0,[-0.075 0.075],[0 0],common_el_rank1_refocus,success,medium,[-0.1 0.1],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.0250000000000057,0,0.0250000000000057,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,1213540364.59423,0.0506676620596029,[-0.1 0.1],refocus_sharpness_below_proxy_gate,1,0,1213540364.59423,0,[-0.1 0.1],ok,0.0250000000000057,0.0250000000000057,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0342598
1072,358,917059,current_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.15,1,1,60,single_peak_in_scope,0,[-0.075 0.075],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,1.03666026485693e-07,0.459128442981314,0.0503225222986858,[-0.08 0.08],refocus_sharpness_below_proxy_gate,1,1.03666026485693e-07,0.459128442981314,1.03666026485693e-07,[-0.08 0.08],ok,0.00499999999999545,0.00499999999999545,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2375613
1073,358,917059,rank1_reliable_without_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.15,1,1,60,single_peak_in_scope,0,[-0.075 0.075],[0 0],common_el_rank1_refocus,success,medium,[-0.08 0.08],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.00499999999999545,0,0.00499999999999545,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,1.03666026485693e-07,0.459128442981314,0.0503225222986858,[-0.08 0.08],refocus_sharpness_below_proxy_gate,1,1.03666026485693e-07,0.459128442981314,1.03666026485693e-07,[-0.08 0.08],ok,0.00499999999999545,0.00499999999999545,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0353325
1074,358,917059,rank1_refocus_consensus_gate,step87_reference,close_coherent_pair,16,2,0.15,1,1,60,single_peak_in_scope,0,[-0.075 0.075],[0 0],common_el_rank1_refocus,success,medium,[-0.08 0.08],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.00499999999999545,0,0.00499999999999545,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,1.03666026485693e-07,0.459128442981314,0.0503225222986858,[-0.08 0.08],refocus_sharpness_below_proxy_gate,1,1.03666026485693e-07,0.459128442981314,1.03666026485693e-07,[-0.08 0.08],ok,0.00499999999999545,0.00499999999999545,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0365165
1075,359,917060,current_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.15,1,1,60,single_peak_in_scope,0,[-0.075 0.075],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,578705981.156749,0.0503740068355657,[-0.12 0.12],refocus_sharpness_below_proxy_gate,1,0,578705981.156749,0,[-0.12 0.12],ok,0.0449999999999875,0.0449999999999875,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.242807
1076,359,917060,rank1_reliable_without_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.15,1,1,60,single_peak_in_scope,0,[-0.075 0.075],[0 0],common_el_rank1_refocus,success,medium,[-0.12 0.12],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.0449999999999875,0,0.0449999999999875,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,578705981.156749,0.0503740068355657,[-0.12 0.12],refocus_sharpness_below_proxy_gate,1,0,578705981.156749,0,[-0.12 0.12],ok,0.0449999999999875,0.0449999999999875,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0375643
1077,359,917060,rank1_refocus_consensus_gate,step87_reference,close_coherent_pair,16,2,0.15,1,1,60,single_peak_in_scope,0,[-0.075 0.075],[0 0],common_el_rank1_refocus,success,medium,[-0.12 0.12],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.0449999999999875,0,0.0449999999999875,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,578705981.156749,0.0503740068355657,[-0.12 0.12],refocus_sharpness_below_proxy_gate,1,0,578705981.156749,0,[-0.12 0.12],ok,0.0449999999999875,0.0449999999999875,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0376774
1078,360,917061,current_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.15,1,1,60,single_peak_in_scope,0,[-0.075 0.075],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,0,0,0,0.0506565003426261,[-0.14 0.14],refocus_sharpness_below_proxy_gate,0,0,0,0,[-0.14 0.14],rank1_score_gap_too_small,0.0649999999999977,0.0649999999999977,0,1,1,0,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2434067
1079,360,917061,rank1_reliable_without_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.15,1,1,60,single_peak_in_scope,0,[-0.075 0.075],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,0,0,0,0.0506565003426261,[-0.14 0.14],refocus_sharpness_below_proxy_gate,0,0,0,0,[-0.14 0.14],rank1_score_gap_too_small,0.0649999999999977,0.0649999999999977,0,1,1,0,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2435469
1080,360,917061,rank1_refocus_consensus_gate,step87_reference,close_coherent_pair,16,2,0.15,1,1,60,single_peak_in_scope,0,[-0.075 0.075],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,0,0,0,0.0506565003426261,[-0.14 0.14],refocus_sharpness_below_proxy_gate,0,0,0,0,[-0.14 0.14],rank1_score_gap_too_small,0.0649999999999977,0.0649999999999977,0,1,1,0,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2562767
1081,361,917062,current_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,1.33509657692062e-08,13.1273995645184,0.0506896208501724,[-0.14 0.14],refocus_sharpness_below_proxy_gate,1,1.33509657692062e-08,13.1273995645184,1.33509657692062e-08,[-0.14 0.14],ok,0.0149999999999864,0.0149999999999864,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2837294
1082,361,917062,rank1_reliable_without_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.14 0.14],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.0149999999999864,0,0.0149999999999864,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,1.33509657692062e-08,13.1273995645184,0.0506896208501724,[-0.14 0.14],refocus_sharpness_below_proxy_gate,1,1.33509657692062e-08,13.1273995645184,1.33509657692062e-08,[-0.14 0.14],ok,0.0149999999999864,0.0149999999999864,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0391681
1083,361,917062,rank1_refocus_consensus_gate,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.14 0.14],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.0149999999999864,0,0.0149999999999864,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,1.33509657692062e-08,13.1273995645184,0.0506896208501724,[-0.14 0.14],refocus_sharpness_below_proxy_gate,1,1.33509657692062e-08,13.1273995645184,1.33509657692062e-08,[-0.14 0.14],ok,0.0149999999999864,0.0149999999999864,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0386917
1084,362,917063,current_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,2.5325608297663e-08,0.135088792385267,0.0504360275639864,[-0.14 0.14],refocus_sharpness_below_proxy_gate,1,2.5325608297663e-08,0.135088792385267,2.5325608297663e-08,[-0.14 0.14],ok,0.0149999999999864,0.0149999999999864,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2660298
1085,362,917063,rank1_reliable_without_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.14 0.14],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.0149999999999864,0,0.0149999999999864,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,2.5325608297663e-08,0.135088792385267,0.0504360275639864,[-0.14 0.14],refocus_sharpness_below_proxy_gate,1,2.5325608297663e-08,0.135088792385267,2.5325608297663e-08,[-0.14 0.14],ok,0.0149999999999864,0.0149999999999864,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0392899
1086,362,917063,rank1_refocus_consensus_gate,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.14 0.14],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.0149999999999864,0,0.0149999999999864,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,2.5325608297663e-08,0.135088792385267,0.0504360275639864,[-0.14 0.14],refocus_sharpness_below_proxy_gate,1,2.5325608297663e-08,0.135088792385267,2.5325608297663e-08,[-0.14 0.14],ok,0.0149999999999864,0.0149999999999864,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0444535
1087,363,917064,current_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,8.65568470712309e-08,2.15669683120635,0.0507306570543873,[-0.12 0.12],refocus_sharpness_below_proxy_gate,1,8.65568470712309e-08,2.15669683120635,8.65568470712309e-08,[-0.12 0.12],ok,0.00499999999999545,0.00499999999999545,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2683073
1088,363,917064,rank1_reliable_without_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.12 0.12],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.00499999999999545,0,0.00499999999999545,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,8.65568470712309e-08,2.15669683120635,0.0507306570543873,[-0.12 0.12],refocus_sharpness_below_proxy_gate,1,8.65568470712309e-08,2.15669683120635,8.65568470712309e-08,[-0.12 0.12],ok,0.00499999999999545,0.00499999999999545,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0387577
1089,363,917064,rank1_refocus_consensus_gate,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.12 0.12],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.00499999999999545,0,0.00499999999999545,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,8.65568470712309e-08,2.15669683120635,0.0507306570543873,[-0.12 0.12],refocus_sharpness_below_proxy_gate,1,8.65568470712309e-08,2.15669683120635,8.65568470712309e-08,[-0.12 0.12],ok,0.00499999999999545,0.00499999999999545,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0409128
1090,364,917065,current_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,75623160.5239916,0.0507371217705806,[-0.16 0.16],refocus_sharpness_below_proxy_gate,1,0,75623160.5239916,0,[-0.16 0.16],ok,0.0349999999999966,0.0349999999999966,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2503748
1091,364,917065,rank1_reliable_without_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.16 0.16],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.0349999999999966,0,0.0349999999999966,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,75623160.5239916,0.0507371217705806,[-0.16 0.16],refocus_sharpness_below_proxy_gate,1,0,75623160.5239916,0,[-0.16 0.16],ok,0.0349999999999966,0.0349999999999966,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0352572
1092,364,917065,rank1_refocus_consensus_gate,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.16 0.16],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.0349999999999966,0,0.0349999999999966,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,75623160.5239916,0.0507371217705806,[-0.16 0.16],refocus_sharpness_below_proxy_gate,1,0,75623160.5239916,0,[-0.16 0.16],ok,0.0349999999999966,0.0349999999999966,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0367916
1093,365,917066,current_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,530294932.281878,0.0507512715360674,[-0.14 0.14],refocus_sharpness_below_proxy_gate,1,0,530294932.281878,0,[-0.14 0.14],ok,0.0149999999999864,0.0149999999999864,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2640122
1094,365,917066,rank1_reliable_without_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.14 0.14],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.0149999999999864,0,0.0149999999999864,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,530294932.281878,0.0507512715360674,[-0.14 0.14],refocus_sharpness_below_proxy_gate,1,0,530294932.281878,0,[-0.14 0.14],ok,0.0149999999999864,0.0149999999999864,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0392594
1095,365,917066,rank1_refocus_consensus_gate,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.14 0.14],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.0149999999999864,0,0.0149999999999864,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,530294932.281878,0.0507512715360674,[-0.14 0.14],refocus_sharpness_below_proxy_gate,1,0,530294932.281878,0,[-0.14 0.14],ok,0.0149999999999864,0.0149999999999864,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0392897
1096,366,917067,current_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,594880272.219227,0.0504253243861338,[-0.1 0.1],refocus_sharpness_below_proxy_gate,1,0,594880272.219227,0,[-0.1 0.1],ok,0.0250000000000057,0.0250000000000057,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2471541
1097,366,917067,rank1_reliable_without_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.1 0.1],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.0250000000000057,0,0.0250000000000057,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,594880272.219227,0.0504253243861338,[-0.1 0.1],refocus_sharpness_below_proxy_gate,1,0,594880272.219227,0,[-0.1 0.1],ok,0.0250000000000057,0.0250000000000057,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0374518
1098,366,917067,rank1_refocus_consensus_gate,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.1 0.1],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.0250000000000057,0,0.0250000000000057,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,0,594880272.219227,0.0504253243861338,[-0.1 0.1],refocus_sharpness_below_proxy_gate,1,0,594880272.219227,0,[-0.1 0.1],ok,0.0250000000000057,0.0250000000000057,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0356373
1099,367,917068,current_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,5.48259638530801e-08,0.223526771497805,0.0507133743410394,[-0.14 0.14],refocus_sharpness_below_proxy_gate,1,5.48259638530801e-08,0.223526771497805,5.48259638530801e-08,[-0.14 0.14],ok,0.0149999999999864,0.0149999999999864,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2450684
1100,367,917068,rank1_reliable_without_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.14 0.14],[0 0],rank1_without_common_el_proxy,1,1,0,0,0,0,0,0,0.0149999999999864,0,0.0149999999999864,0,ok,rank1_reliable_without_common_el_proxy,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,5.48259638530801e-08,0.223526771497805,0.0507133743410394,[-0.14 0.14],refocus_sharpness_below_proxy_gate,1,5.48259638530801e-08,0.223526771497805,5.48259638530801e-08,[-0.14 0.14],ok,0.0149999999999864,0.0149999999999864,1,1,1,1,1,1,0,0,level2_rank1_fallback,medium,rank1_without_common_el_proxy,0.0361987
1101,367,917068,rank1_refocus_consensus_gate,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],common_el_rank1_refocus,success,medium,[-0.14 0.14],[0 0],rank1_refocus_consensus_gate,1,1,0,0,0,0,0,0,0.0149999999999864,0,0.0149999999999864,0,ok,rank1_refocus_consensus_gate,0,1,1,1,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,1,5.48259638530801e-08,0.223526771497805,0.0507133743410394,[-0.14 0.14],refocus_sharpness_below_proxy_gate,1,5.48259638530801e-08,0.223526771497805,5.48259638530801e-08,[-0.14 0.14],ok,0.0149999999999864,0.0149999999999864,1,1,1,1,1,1,0,0,common_el_refocus_power_rank1,medium,rank1_refocus_consensus_gate,0.0345565
1102,368,917069,current_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,0,0,0,0.0507251893328752,[-0.12 0.12],refocus_sharpness_below_proxy_gate,0,0,0,0,[-0.12 0.12],rank1_score_gap_too_small,0.00499999999999545,0.00499999999999545,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2429997
1103,368,917069,rank1_reliable_without_common_el_proxy,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,0,0,0,0.0507251893328752,[-0.12 0.12],refocus_sharpness_below_proxy_gate,0,0,0,0,[-0.12 0.12],rank1_score_gap_too_small,0.00499999999999545,0.00499999999999545,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.2422855
1104,368,917069,rank1_refocus_consensus_gate,step87_reference,close_coherent_pair,16,2,0.25,1,1,0,single_peak_in_scope,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],no_reliable_observable_route,0,1,0,0,0,1,0,0,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,0,0.12,0,0,1,NaN,0,0,peak_count_lt_2,0,0,0,0.0507251893328752,[-0.12 0.12],refocus_sharpness_below_proxy_gate,0,0,0,0,[-0.12 0.12],rank1_score_gap_too_small,0.00499999999999545,0.00499999999999545,1,1,1,1,1,1,1,1,low_confidence,low,no_reliable_observable_route,0.24437
