requested_center_az,actual_center_az,selected_center_column,delta_az,el,max_abs_a_error,rel_a_error,max_abs_G_error,rel_G_error,phase_aligned_rel_a_error,phase_aligned_rel_G_error,cache_miss_count,pass_flag
5,5.625,4,0.66,10.55,5.69613661100721e-14,2.31861822399366e-14,4.3320168335873e-13,1.13939712744377e-14,2.06236187211467e-14,2.47917350971876e-15,0,1
5,5.625,4,0.66,10.61,5.69458920207644e-14,1.89377405180768e-14,1.58971531915813e-13,4.42948693257249e-15,1.84356333522615e-14,2.10219972769097e-15,0,1
5,5.625,4,0.66,10.67,5.69111411549866e-14,2.33250990714679e-14,3.54293024541505e-13,9.9666767770865e-15,2.10397773202194e-14,3.61901916253355e-15,0,1
5,5.625,4,0.66,10.73,5.69363674139463e-14,1.99176828838727e-14,1.3574899906063e-13,3.96024474993432e-15,1.97772748788599e-14,2.03983562533277e-15,0,1
5,5.625,4,0.66,10.79,5.6902585507013e-14,2.07647738982305e-14,1.88829322182731e-13,5.39398098278681e-15,2.04687075934811e-14,2.10341573345945e-15,0,1
5,5.625,4,0.66,10.85,5.69475153743798e-14,1.91888632013486e-14,1.6423377262706e-13,4.96725548428687e-15,1.90334528194769e-14,1.88516879839043e-15,0,1
5,5.625,4,0.66,10.91,5.69045350083148e-14,1.88716081853572e-14,1.70122687760182e-13,5.72196722197752e-15,1.87762722640526e-14,2.99526681430673e-15,0,1
5,5.625,4,0.66,10.97,5.6918504480306e-14,1.92954007575832e-14,4.29276027119648e-14,2.00470894747957e-15,1.92920183357174e-14,1.53474871227052e-15,0,1
5,5.625,4,0.66,11.03,5.69475153743798e-14,1.9586964454825e-14,5.34089976809075e-14,2.37271767609812e-15,1.95734719209172e-14,1.84426317468469e-15,0,1
5,5.625,4,0.66,11.09,5.69172051391746e-14,2.05771020863826e-14,1.50267609786827e-13,5.37331425455947e-15,2.01314672701782e-14,2.437862660326e-15,0,1
5,5.625,4,0.66,11.15,5.69461084705869e-14,2.05156355669425e-14,2.00759760334465e-13,6.88257701000918e-15,1.96574428942075e-14,3.41137131113537e-15,0,1
5,5.625,4,0.66,11.21,5.69237015482437e-14,2.0381989765126e-14,6.58211523104374e-14,3.33054136237567e-15,2.03815802057112e-14,2.44185510007371e-15,0,1
5,5.625,4,0.66,11.27,5.69621234750529e-14,2.54939876006629e-14,4.79185221859054e-13,1.63869392880185e-14,2.02287735155943e-14,3.00125307963267e-15,0,1
5,5.625,4,0.66,11.33,5.69353932166195e-14,2.33451131631487e-14,3.21595411937112e-13,1.20675778319467e-14,1.9957241843276e-14,3.28314303617793e-15,0,1
5,5.625,4,0.66,11.39,5.69605005377631e-14,1.97886386312813e-14,5.34772661665915e-14,3.01511474894076e-15,1.96950407713408e-14,2.61964959943306e-15,0,1
5,5.625,4,0.66,11.45,5.69405887430926e-14,2.14936410550375e-14,7.84948877573265e-14,3.64861968744677e-15,2.14849596489179e-14,3.41959227209541e-15,0,1
5,5.625,4,0.66,11.51,5.69392899059189e-14,2.01288838598082e-14,1.67831096710352e-13,6.94564636007904e-15,1.88502832109297e-14,1.64423449812893e-15,0,1
5,5.625,4,0.66,11.57,5.69355014615901e-14,1.97835369130104e-14,1.11883162536967e-13,4.95664774561412e-15,1.93955393797374e-14,1.5248004358852e-15,0,1
5,5.625,4,0.66,11.63,5.7003006240975e-14,2.09007184305231e-14,1.22146331506292e-13,5.93719317038755e-15,1.9993320776433e-14,1.97889253195997e-15,0,1
5,5.625,4,0.66,11.69,5.69163388952744e-14,1.93046379282031e-14,8.54314994314439e-14,4.58325208774602e-15,1.93037816114511e-14,1.99508390373898e-15,0,1
5,5.625,4,0.66,11.75,5.69067010425434e-14,2.1304711637432e-14,7.65277946916073e-14,4.85508983214074e-15,2.10016927090467e-14,2.49490145268241e-15,0,1
5,5.625,4,0.66,11.81,5.69314962606104e-14,2.16583714820248e-14,1.06140108288343e-13,6.68371036819952e-15,2.0793315583027e-14,3.59791487384566e-15,0,1
5,5.625,4,0.66,11.87,5.69458920207644e-14,2.25602872298974e-14,1.42252802927497e-13,9.03608882931166e-15,2.06208791230384e-14,3.13006849664153e-15,0,1
5,5.625,4,0.74,8.75,5.69353932166195e-14,2.08207300356585e-14,1.21833509380075e-13,3.85624413380349e-15,2.06361569646955e-14,2.5596777473061e-15,0,1
5,5.625,4,0.74,8.81,5.69137400844671e-14,1.90989801976547e-14,1.55371735830322e-13,4.57403719512381e-15,1.87104056243249e-14,2.30519529845769e-15,0,1
5,5.625,4,0.74,8.87,8.53232939682378e-14,2.6054534880412e-14,5.34084807218462e-13,1.44110633960033e-14,2.21380657065775e-14,3.39286116950879e-15,0,1
5,5.625,4,0.74,8.93,5.69251090058236e-14,2.35040659808961e-14,4.61423007376567e-13,1.16942051698355e-14,2.01786986342273e-14,1.05154964751129e-15,0,1
5,5.625,4,0.74,8.99,5.69334718341452e-14,2.32555340559884e-14,3.07309733216243e-13,8.52610382920715e-15,2.18980917029293e-14,4.12715445183769e-15,0,1
5,5.625,4,0.74,9.05,5.69349602346793e-14,2.23960304881335e-14,3.09412603908797e-13,8.76412992552101e-15,2.03146378426991e-14,2.74024021480836e-15,0,1
5,5.625,4,0.74,9.11,5.69410216822334e-14,2.17535642805759e-14,2.54211497292521e-13,8.08356821477786e-15,2.05076993504892e-14,2.47139116961962e-15,0,1
5,5.625,4,0.74,9.17,5.69496797738855e-14,2.15726227330304e-14,3.12396479344281e-13,8.35803815443357e-15,1.99399309340497e-14,2.32803217299659e-15,0,1
5,5.625,4,0.74,9.23,5.68805135765795e-14,1.66292746622828e-14,1.08051568231428e-13,2.82065231338858e-15,1.64262537588422e-14,1.09180026290974e-15,0,1
5,5.625,4,0.74,9.29,5.69345272494462e-14,2.41054178779327e-14,5.52695382693345e-13,1.50576515886328e-14,2.0350573712862e-14,3.16690389802849e-15,0,1
5,5.625,4,0.74,9.35,5.69553068276662e-14,2.44014480430928e-14,5.20020690270842e-13,1.53472746855653e-14,1.9723039991415e-14,3.75914208655491e-15,0,1
5,5.625,4,0.74,9.41,5.69475153743798e-14,2.27740473721617e-14,2.88842395323426e-13,9.39426720444229e-15,2.04539041332915e-14,2.66525413878902e-15,0,1
5,5.625,4,0.74,9.47,5.69159057683804e-14,2.52014133898723e-14,5.14800348514654e-13,1.58759468303584e-14,1.9938887585671e-14,2.67506358140081e-15,0,1
5,5.625,4,0.74,9.53,5.68889371273166e-14,1.90959140812697e-14,1.36502361083317e-13,4.70428406456615e-15,1.84797623287023e-14,2.92998664674654e-15,0,1
5,5.625,4,0.74,9.59,5.6942212247898e-14,2.38240669426024e-14,3.41416523910425e-13,1.22861327882384e-14,2.09516088949633e-14,5.13144779713747e-15,0,1
5,5.625,4,0.74,9.65,5.69224023257434e-14,2.09602989068682e-14,2.16132337616488e-13,6.43400273867128e-15,1.99935474331046e-14,2.07515853053191e-15,0,1
5,5.625,4,0.74,9.71,8.52692619941368e-14,2.70891550853531e-14,5.85637667881028e-13,1.81732431131621e-14,2.11370107816234e-14,5.3125427394187e-15,0,1
5,5.625,4,0.74,9.77,8.53100205132769e-14,2.84531222380968e-14,6.31883861174016e-13,1.92834979709726e-14,2.19944184582923e-14,5.61893639746361e-15,0,1
5,5.625,4,0.74,9.83,5.69963026125967e-14,2.42175194730649e-14,4.26695555314336e-13,1.26910555089642e-14,2.05607845207828e-14,2.56272793062044e-15,0,1
5,5.625,4,0.74,9.89,5.69678574831835e-14,1.96871761689468e-14,9.60722114157478e-14,3.15901206490963e-15,1.95367522144873e-14,2.36861045780282e-15,0,1
5,5.625,4,0.74,9.95,5.69349602346793e-14,2.46491078590494e-14,6.04587949799868e-13,1.65346092044101e-14,1.88194381190592e-14,3.91293352089707e-15,0,1
5,5.625,4,0.74,10.01,9.94582624668366e-14,2.73659695223801e-14,7.25006067813825e-13,1.8820300305634e-14,2.02283595712276e-14,2.48565532576026e-15,0,1
5,5.625,4,0.74,10.07,5.69353932166195e-14,1.9551984232705e-14,1.21261565523952e-13,3.56588346041599e-15,1.91886098460627e-14,1.40234552476808e-15,0,1
5,5.625,4,0.74,10.13,5.6942212247898e-14,1.71984416783792e-14,7.10712718328349e-14,2.85134400652774e-15,1.69360316138658e-14,2.41133995057509e-15,0,1
5,5.625,4,0.74,10.19,5.69355014615901e-14,2.01490972128313e-14,2.80281865959126e-13,7.8859113542752e-15,1.92359679730102e-14,2.72797728089357e-15,0,1
5,5.625,4,0.74,10.25,5.69345272494462e-14,2.06192184200795e-14,3.11065392858816e-13,8.18285616830581e-15,1.91386013421774e-14,2.90529372212112e-15,0,1
5,5.625,4,0.74,10.31,5.69410216822334e-14,1.83921209868943e-14,1.91319486729018e-13,4.99078697524696e-15,1.79981828748099e-14,2.07587348138785e-15,0,1
5,5.625,4,0.74,10.37,1.13751993153989e-13,2.59020073155427e-14,3.47964300184026e-13,9.40621732774032e-15,2.44472689510513e-14,4.25564644173457e-15,0,1
5,5.625,4,0.74,10.43,5.69311715022356e-14,2.1759080752285e-14,3.6388985279571e-13,9.45913536610625e-15,1.97649693195063e-14,3.4169368676709e-15,0,1
5,5.625,4,0.74,10.49,5.69240263492355e-14,1.93123324460395e-14,3.34022401057359e-13,8.70554088709972e-15,1.73780179253928e-14,2.7598653772864e-15,0,1
5,5.625,4,0.74,10.55,1.13704400440237e-13,2.80367850022391e-14,6.77761031630941e-13,1.75550091178548e-14,2.19992004156192e-14,3.71354096938637e-15,0,1
5,5.625,4,0.74,10.61,5.69240263492355e-14,2.06206424731137e-14,2.89845701990588e-13,7.61605476010843e-15,1.94776761119982e-14,2.35003898647758e-15,0,1
5,5.625,4,0.74,10.67,5.69345272494462e-14,2.15741589886902e-14,1.75491110144726e-13,4.75109473737488e-15,2.14982193126862e-14,2.4722859294731e-15,0,1
5,5.625,4,0.74,10.73,5.69363674139463e-14,2.64158656305522e-14,6.07181530425299e-13,1.58584082752582e-14,2.06181272155216e-14,1.61875665472979e-15,0,1
5,5.625,4,0.74,10.79,5.69349602346793e-14,2.09858252371978e-14,1.29661881877714e-13,4.29614180189089e-15,2.09640469328803e-14,2.63711271383543e-15,0,1
5,5.625,4,0.74,10.85,5.69345272494462e-14,2.2749516207345e-14,4.30171867633303e-13,1.18697332565737e-14,2.0202323629411e-14,3.01490152744839e-15,0,1
5,5.625,4,0.74,10.91,5.69303054708458e-14,2.41421254394009e-14,3.82441005535778e-13,1.08642674871474e-14,2.10930624931718e-14,3.3547520178002e-15,0,1
5,5.625,4,0.74,10.97,5.69311715022356e-14,2.19037255628676e-14,2.22576874018573e-13,6.31786787065678e-15,2.13269085677162e-14,1.70321696664399e-15,0,1
5,5.625,4,0.74,11.03,5.69288981417385e-14,2.07642229758998e-14,1.40005770498689e-13,4.42183079528347e-15,2.00169328031128e-14,1.5252424805676e-15,0,1
5,5.625,4,0.74,11.09,5.69097604254257e-14,2.11856614065142e-14,5.24551888511603e-14,1.75063945986475e-15,2.11502108104694e-14,9.13327503090183e-16,0,1
5,5.625,4,0.74,11.15,5.69821359010114e-14,2.48395207762759e-14,5.92632682847376e-13,1.84038208449679e-14,1.94091637965119e-14,2.58497351284447e-15,0,1
5,5.625,4,0.74,11.21,5.6944485076864e-14,2.29524666301793e-14,4.55069895065581e-13,1.48099047639125e-14,2.00475746018448e-14,2.91663844444505e-15,0,1
5,5.625,4,0.74,11.27,5.6922835403205e-14,2.13147980163731e-14,1.32025264861554e-13,4.86018051551079e-15,2.09132541482194e-14,1.9968983341068e-15,0,1
5,5.625,4,0.74,11.33,5.69250007410914e-14,1.89863134375617e-14,1.1638865694068e-13,4.32381873744142e-15,1.83403766471171e-14,1.69634830893559e-15,0,1
5,5.625,4,0.74,11.39,5.69163388952744e-14,2.11606712327732e-14,2.88651154179995e-13,1.06524073253068e-14,1.86467927809478e-14,2.44429328143429e-15,0,1
5,5.625,4,0.74,11.45,5.68765857711972e-14,2.17833866572421e-14,3.77596562145241e-13,1.41919814338946e-14,1.7193285211183e-14,1.85106751553291e-15,0,1
5,5.625,4,0.74,11.51,5.69314962606104e-14,2.1082288165083e-14,1.04805582760949e-13,5.11632130089242e-15,2.07571007043903e-14,3.08249168129873e-15,0,1
5,5.625,4,0.74,11.57,5.69329035254946e-14,2.19519210953199e-14,2.58252289887061e-13,1.11845184981925e-14,1.93435842859684e-14,3.00334838891549e-15,0,1
5,5.625,4,0.74,11.63,5.69363674139463e-14,2.28294204713444e-14,1.44794876560115e-13,6.93535578860144e-15,2.20309534432517e-14,2.59534829685598e-15,0,1
5,5.625,4,0.74,11.69,5.69155809210467e-14,1.92518271140424e-14,8.11699838635311e-14,4.45338519583846e-15,1.92470421095952e-14,2.34352886155695e-15,0,1
5,5.625,4,0.74,11.75,5.6982892989939e-14,2.27680743290717e-14,2.53890116287193e-13,1.27995878345407e-14,1.98997751305561e-14,1.98455136461585e-15,0,1
5,5.625,4,0.74,11.81,5.69250007410914e-14,1.85640979881725e-14,6.13293469400562e-14,4.36237227439904e-15,1.81339474022704e-14,3.07295010832546e-15,0,1
5,5.625,4,0.74,11.87,5.69355014615901e-14,2.17173069991227e-14,9.08724158138956e-14,6.89098556232845e-15,2.06688187954467e-14,4.26895695996862e-15,0,1
5,5.625,4,0.82,8.75,5.69410216822334e-14,2.27851785417663e-14,4.04676399081633e-13,1.0901234978833e-14,2.05942403210053e-14,2.87974370486866e-15,0,1
5,5.625,4,0.82,8.81,5.69183962030113e-14,1.87585862671233e-14,9.13399854040793e-14,3.13923779760392e-15,1.87585575261099e-14,3.11023953181223e-15,0,1
5,5.625,4,0.82,8.87,5.69475153743798e-14,2.14359646367379e-14,3.20453986085445e-13,9.18040450920467e-15,1.98479624840979e-14,2.39003820233213e-15,0,1
5,5.625,4,0.82,8.93,5.68912120846472e-14,1.90026244547439e-14,1.33808729034399e-13,3.67395544554359e-15,1.8838125497456e-14,2.296260717215e-15,0,1
5,5.625,4,0.82,8.99,5.69173134187351e-14,1.90756242850619e-14,2.12599563559155e-13,6.19161809108964e-15,1.8178584754418e-14,1.88035349740895e-15,0,1
5,5.625,4,0.82,9.05,5.69237015482437e-14,1.93294288400504e-14,8.59286801531867e-14,2.90340841948728e-15,1.92991419011179e-14,2.27096762200283e-15,0,1
5,5.625,4,0.82,9.11,5.69484893643371e-14,2.26648434631073e-14,2.36222067114217e-13,7.0745320752049e-15,2.17540836227149e-14,3.60781112122339e-15,0,1
5,5.625,4,0.82,9.17,5.69251090058236e-14,2.02389272640741e-14,1.67581169067017e-13,4.32948932428737e-15,1.98094435414498e-14,2.30746803897682e-15,0,1
5,5.625,4,0.82,9.23,5.69081089205816e-14,1.93524139632938e-14,1.49256262727704e-13,4.17763241753491e-15,1.91460035525344e-14,1.95306396491944e-15,0,1
5,5.625,4,0.82,9.29,5.69621234750529e-14,2.17203862312832e-14,1.31796707114862e-13,4.88834431091303e-15,2.14277754345219e-14,3.38252541115783e-15,0,1
5,5.625,4,0.82,9.35,5.68948139143848e-14,1.67712906419482e-14,1.54246701428153e-13,4.99391749059837e-15,1.65321324620729e-14,3.55215036182408e-15,0,1
5,5.625,4,0.82,9.41,5.69150395047039e-14,1.85001778065607e-14,6.12521221283894e-14,2.12484949445389e-15,1.84756337665519e-14,2.09249638504131e-15,0,1
5,5.625,4,0.82,9.47,5.69621234750529e-14,2.1043653240347e-14,2.35151002575732e-13,6.74510156034365e-15,2.02893302208122e-14,1.12139324830132e-15,0,1
5,5.625,4,0.82,9.53,5.6942212247898e-14,1.8425940009377e-14,6.93689521461019e-14,2.16925572610276e-15,1.8417617145196e-14,2.15457129225033e-15,0,1
5,5.625,4,0.82,9.59,5.69405887430926e-14,1.91550005543057e-14,2.15144608286492e-13,6.0324325435833e-15,1.80393115582189e-14,1.96967879983762e-15,0,1
5,5.625,4,0.82,9.65,5.69397228549354e-14,2.27792707327505e-14,1.57285339392236e-13,5.19844179493286e-15,2.23468315162303e-14,2.35898065038349e-15,0,1
5,5.625,4,0.82,9.71,5.69311715022356e-14,1.83316359413078e-14,8.59286801531867e-14,3.69229733032064e-15,1.82548349420158e-14,3.42290060391463e-15,0,1
5,5.625,4,0.82,9.77,5.69058346387456e-14,2.19952948810984e-14,4.39991792001258e-13,1.22118250348562e-14,1.89634578012803e-14,1.39330452081323e-15,0,1
5,5.625,4,0.82,9.83,5.69678574831835e-14,2.41036383227319e-14,5.04935485549818e-13,1.42439071336078e-14,1.98188932999062e-14,2.03395866812559e-15,0,1
5,5.625,4,0.82,9.89,5.69006359389185e-14,2.00854161846048e-14,3.19527047051301e-13,8.57328453093653e-15,1.86571943609259e-14,1.78670295953011e-15,0,1
5,5.625,4,0.82,9.95,5.69237015482437e-14,2.00806136934676e-14,2.4043237538775e-13,7.31227730661163e-15,1.85619598373668e-14,2.2159664440465e-15,0,1
5,5.625,4,0.82,10.01,5.69329035254946e-14,2.12477690678255e-14,1.30438307271318e-13,4.34444848741611e-15,2.09192827141661e-14,1.99161995789424e-15,0,1
5,5.625,4,0.82,10.07,5.69314962606104e-14,1.9192148389931e-14,2.02005437811145e-13,5.27005206587087e-15,1.87500750542204e-14,1.99201561348858e-15,0,1
5,5.625,4,0.82,10.13,5.69349602346793e-14,1.86549966843326e-14,2.82970912504366e-13,8.1882964217457e-15,1.73741215128606e-14,3.13045731817998e-15,0,1
5,5.625,4,0.82,10.19,5.69159057683804e-14,2.37237009349258e-14,4.67070391026277e-13,1.21295208474675e-14,2.07127267570142e-14,2.88808635206392e-15,0,1
5,5.625,4,0.82,10.25,5.69251090058236e-14,2.1993015616276e-14,9.79576645858219e-14,3.66073445243263e-15,2.18531450719201e-14,2.37012443689547e-15,0,1
5,5.625,4,0.82,10.31,5.69439439353385e-14,2.05315822847438e-14,1.43214466921978e-13,4.28014729203799e-15,2.02655570543042e-14,2.83237525224366e-15,0,1
5,5.625,4,0.82,10.37,5.69164742467529e-14,1.9934684111224e-14,2.41918284903799e-13,6.52708002745258e-15,1.90923138222151e-14,2.10214204651991e-15,0,1
5,5.625,4,0.82,10.43,5.69397228549354e-14,2.21347524995524e-14,2.55796926845412e-13,6.4658135473484e-15,2.12107793080794e-14,1.61734051336502e-15,0,1
5,5.625,4,0.82,10.49,5.69345272494462e-14,2.16347629994625e-14,2.42680836905358e-13,6.00367271022214e-15,2.11167435434564e-14,2.00079156734555e-15,0,1
5,5.625,4,0.82,10.55,1.13729330505503e-13,2.11458387864587e-14,2.48689957516035e-13,7.23459178011783e-15,1.99627290705005e-14,3.12324655940212e-15,0,1
5,5.625,4,0.82,10.61,5.69159057683804e-14,1.81003318485494e-14,1.18956304268812e-13,3.86368096539535e-15,1.80859011530951e-14,3.67030877582366e-15,0,1
5,5.625,4,0.82,10.67,5.69075674331504e-14,2.21570365617435e-14,2.6626398042924e-13,6.83679980876771e-15,2.09299769548454e-14,1.81030056985159e-15,0,1
5,5.625,4,0.82,10.73,5.69237015482437e-14,2.20249444337887e-14,1.24294215343468e-13,3.97797226968055e-15,2.19547532285902e-14,2.5776447760045e-15,0,1
5,5.625,4,0.82,10.79,5.69405887430926e-14,2.17796416270021e-14,1.06817995361815e-13,3.8603958491474e-15,2.15325548343221e-14,2.57178098600938e-15,0,1
5,5.625,4,0.82,10.85,5.69363674139463e-14,2.07060265849604e-14,2.86781245088869e-13,7.68654335985224e-15,1.96847523265516e-14,2.01892775305849e-15,0,1
5,5.625,4,0.82,10.91,5.69553068276662e-14,2.14679326301807e-14,2.39538278365182e-13,6.94493651506051e-15,2.04434392431454e-14,2.37894369014803e-15,0,1
5,5.625,4,0.82,10.97,5.69144980832106e-14,2.07011241559931e-14,2.1857130740375e-13,6.96726857390383e-15,1.94683845151358e-14,3.03153602651806e-15,0,1
5,5.625,4,0.82,11.03,5.69461084705869e-14,2.30747623833542e-14,2.23595278861802e-13,6.56338167247138e-15,2.237418378018e-14,1.83639536525808e-15,0,1
5,5.625,4,0.82,11.09,5.69103831115316e-14,1.95830317748236e-14,2.22491796532881e-13,7.09536224518004e-15,1.85972818347683e-14,2.70637063665626e-15,0,1
5,5.625,4,0.82,11.15,5.69553068276662e-14,2.4401590525721e-14,4.70291940945861e-13,1.45542418701111e-14,2.10812827767432e-14,3.3562938164061e-15,0,1
5,5.625,4,0.82,11.21,5.69410216822334e-14,1.90130336361618e-14,7.07140822334498e-14,3.36084177013699e-15,1.88170656431967e-14,3.00879628392631e-15,0,1
5,5.625,4,0.82,11.27,5.69159057683804e-14,2.04123189209723e-14,1.12346670994454e-13,3.91794152986782e-15,1.99906673823623e-14,1.37086255228739e-15,0,1
5,5.625,4,0.82,11.33,5.69397228549354e-14,2.03041663484227e-14,1.54410271677113e-13,5.29874575123132e-15,1.92248003133618e-14,1.18980335885743e-15,0,1
5,5.625,4,0.82,11.39,5.69656937743361e-14,2.20220823170867e-14,3.17397986605538e-13,1.1284180837557e-14,1.90583940941993e-14,1.17457972486642e-15,0,1
5,5.625,4,0.82,11.45,5.69322540229474e-14,1.87238192651553e-14,9.03860650194216e-14,4.10019052734423e-15,1.84224190017481e-14,2.34114790186293e-15,0,1
5,5.625,4,0.82,11.51,5.69159057683804e-14,2.16275661922164e-14,2.9439181263859e-13,1.18452260160239e-14,1.81923306959348e-14,3.15271971215008e-15,0,1
5,5.625,4,0.82,11.57,5.69288981417385e-14,1.84521160148198e-14,1.12097124669929e-13,5.20647546319153e-15,1.80376836752194e-14,2.27555414121797e-15,0,1
5,5.625,4,0.82,11.63,5.69439439353385e-14,1.99301945996277e-14,1.66582592316723e-13,7.26296191554373e-15,1.88226513324213e-14,1.11116830173926e-15,0,1
5,5.625,4,0.82,11.69,5.69288981417385e-14,1.93168786834038e-14,7.9724855660452e-14,4.34753045510783e-15,1.93080554103422e-14,3.83068972762921e-15,0,1
5,5.625,4,0.82,11.75,5.69322540229474e-14,2.13621873690968e-14,9.60711850196813e-14,5.21358396792032e-15,2.09909849918559e-14,2.41265322074774e-15,0,1
5,5.625,4,0.82,11.81,5.69682902150915e-14,2.40247607873643e-14,3.09886456164777e-13,1.63660636639242e-14,2.03420420374801e-14,1.90783728445173e-15,0,1
5,5.625,4,0.82,11.87,5.69155809210467e-14,1.8724162201587e-14,6.94825786794977e-14,4.88591042940352e-15,1.86910233787609e-14,2.79814829708529e-15,0,1
5,5.625,4,0.9,8.75,5.69322540229474e-14,2.16276641610018e-14,1.49789782967739e-13,3.67204860211352e-15,2.14814753660759e-14,2.08737701020395e-15,0,1
5,5.625,4,0.9,8.81,5.69103831115316e-14,2.04792528842301e-14,1.32761925063367e-13,3.58755982102154e-15,2.03807535683737e-14,2.32845846737421e-15,0,1
5,5.625,4,0.9,8.87,5.69159057683804e-14,1.94623146253001e-14,3.86352508062158e-13,1.00309095488609e-14,1.6961074315018e-14,1.85678372428553e-15,0,1
5,5.625,4,0.9,8.93,5.69111411549866e-14,1.61292602707065e-14,1.11249443782935e-13,3.59275602057843e-15,1.58844869128032e-14,2.55773960673917e-15,0,1
5,5.625,4,0.9,8.99,5.69363674139463e-14,2.23791103973068e-14,1.20805325820465e-13,3.36177061030673e-15,2.22908643029579e-14,1.83622665303151e-15,0,1
5,5.625,4,0.9,9.05,5.69686147618653e-14,2.13432946208637e-14,3.03466014696046e-13,8.12890756803655e-15,1.95894285617935e-14,2.08200529441999e-15,0,1
5,5.625,4,0.9,9.11,5.69311715022356e-14,2.36010358017947e-14,5.01675376315912e-13,1.33410885365718e-14,2.02219781611943e-14,3.07143874339526e-15,0,1
5,5.625,4,0.9,9.17,5.69553068276662e-14,2.03088114967263e-14,3.3683398111311e-13,8.88464188035975e-15,1.83877513852081e-14,2.68210720399938e-15,0,1
5,5.625,4,0.9,9.23,5.69288981417385e-14,2.3116654262029e-14,4.06998978281186e-13,1.12231426010528e-14,2.04341713132988e-14,9.25448848289863e-16,0,1
5,5.625,4,0.9,9.29,5.69251090058236e-14,2.18319265158695e-14,3.40356645608537e-13,8.97510711622345e-15,2.0464728736897e-14,1.53896783764996e-15,0,1
5,5.625,4,0.9,9.35,5.69496797738855e-14,2.55244667070258e-14,5.11640110613447e-13,1.44877447120988e-14,2.18473094960229e-14,2.7754688362207e-15,0,1
